topology_id	topology_num	topology
820	1	(((((((Medicago_truncatula,Glycine_max),(Vitis_vinifera,Solanum_lycopersicum)),Arabidopsis_thaliana),Amborella_trichopoda),Oryza_sativa_L.Nipponbare),(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum)),Amborella_trichopoda),Oryza_sativa_L.Nipponbare),Oryza_sativa_L.Nipponbare)),((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum)),Amborella_trichopoda),Oryza_sativa_L.Nipponbare));
821	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),Solanum_lycopersicum),Arabidopsis_thaliana),(Medicago_truncatula,Glycine_max)),Amborella_trichopoda),(((((((Medicago_truncatula,Glycine_max),Glycine_max),Medicago_truncatula),Arabidopsis_thaliana),(((((((Medicago_truncatula,Arabidopsis_thaliana),Glycine_max),(Vitis_vinifera,Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),Vitis_vinifera),Arabidopsis_thaliana)),Solanum_lycopersicum),Amborella_trichopoda));
822	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Arabidopsis_thaliana,Vitis_vinifera)),(((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera)),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),(Arabidopsis_thaliana,Vitis_vinifera))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),(((((Medicago_truncatula,Glycine_max),Glycine_max),Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum)),Amborella_trichopoda));
823	1	((((((((Medicago_truncatula,(Glycine_max,(Glycine_max,Oryza_sativa_L.Nipponbare))),Arabidopsis_thaliana),(Vitis_vinifera,(Solanum_lycopersicum,Amborella_trichopoda))),((Medicago_truncatula,Glycine_max),Vitis_vinifera)),Vitis_vinifera),(Medicago_truncatula,Glycine_max)),(((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),Amborella_trichopoda)),((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),(Arabidopsis_thaliana,Vitis_vinifera)),Amborella_trichopoda));
824	1	((((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Amborella_trichopoda),Oryza_sativa_L.Nipponbare),((Medicago_truncatula,Vitis_vinifera),Amborella_trichopoda)),(((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum)),(Vitis_vinifera,Solanum_lycopersicum)),(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Arabidopsis_thaliana),Vitis_vinifera)),Amborella_trichopoda),Oryza_sativa_L.Nipponbare));
825	1	((((((((((Medicago_truncatula,(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Amborella_trichopoda),Oryza_sativa_L.Nipponbare),(((((Medicago_truncatula,Glycine_max),Vitis_vinifera),Arabidopsis_thaliana),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare)),Oryza_sativa_L.Nipponbare),(Arabidopsis_thaliana,Amborella_trichopoda)),(((Medicago_truncatula,Glycine_max),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Arabidopsis_thaliana)));
826	1	(((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Oryza_sativa_L.Nipponbare),Arabidopsis_thaliana)),((Vitis_vinifera,Solanum_lycopersicum),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),(((((Medicago_truncatula,Glycine_max),Glycine_max),((((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),Oryza_sativa_L.Nipponbare)),(Vitis_vinifera,Solanum_lycopersicum)),Arabidopsis_thaliana)),Amborella_trichopoda);
827	1	(((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum)),((Medicago_truncatula,Glycine_max),(Vitis_vinifera,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),((((Medicago_truncatula,Glycine_max),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),Amborella_trichopoda),Oryza_sativa_L.Nipponbare)),(((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Amborella_trichopoda));
828	1	(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(((((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Vitis_vinifera),Amborella_trichopoda),Oryza_sativa_L.Nipponbare),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare)),Oryza_sativa_L.Nipponbare),Arabidopsis_thaliana)),(Vitis_vinifera,Solanum_lycopersicum)),(((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,Amborella_trichopoda)),(Vitis_vinifera,Solanum_lycopersicum)));
829	1	(((((((((Medicago_truncatula,Glycine_max),Vitis_vinifera),Solanum_lycopersicum),Arabidopsis_thaliana),(((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera)),Amborella_trichopoda),Oryza_sativa_L.Nipponbare),((((Medicago_truncatula,Glycine_max),(Vitis_vinifera,Solanum_lycopersicum)),(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Glycine_max),Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum))),Amborella_trichopoda)),Amborella_trichopoda);
830	1	(((((((((((((Medicago_truncatula,(Medicago_truncatula,Glycine_max)),Medicago_truncatula),((Medicago_truncatula,Glycine_max),Medicago_truncatula)),((Medicago_truncatula,((Arabidopsis_thaliana,Solanum_lycopersicum),Solanum_lycopersicum)),Arabidopsis_thaliana)),Solanum_lycopersicum),Arabidopsis_thaliana),Solanum_lycopersicum),Arabidopsis_thaliana),(((Arabidopsis_thaliana,Amborella_trichopoda),Vitis_vinifera),Vitis_vinifera)),Arabidopsis_thaliana),Vitis_vinifera),Glycine_max),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda));
831	1	((((((((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Arabidopsis_thaliana),Vitis_vinifera),Vitis_vinifera),Amborella_trichopoda),Oryza_sativa_L.Nipponbare),Oryza_sativa_L.Nipponbare),(((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera)),Amborella_trichopoda),Vitis_vinifera),(((((((Medicago_truncatula,Glycine_max),Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda));
832	1	((((((Medicago_truncatula,Arabidopsis_thaliana),Glycine_max),Glycine_max),((((Medicago_truncatula,Glycine_max),Glycine_max),Vitis_vinifera),(Vitis_vinifera,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),((((((((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Glycine_max),Vitis_vinifera),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),Glycine_max),Amborella_trichopoda),(((Vitis_vinifera,Solanum_lycopersicum),Amborella_trichopoda),Amborella_trichopoda)));
833	1	(((((((((Medicago_truncatula,Glycine_max),(((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Glycine_max)),((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max))),(Glycine_max,Vitis_vinifera)),(Arabidopsis_thaliana,Solanum_lycopersicum)),Solanum_lycopersicum),(((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),((Medicago_truncatula,Glycine_max),Glycine_max))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
834	1	((((((Medicago_truncatula,Glycine_max),Vitis_vinifera),(Vitis_vinifera,Solanum_lycopersicum)),Amborella_trichopoda),((((((((Medicago_truncatula,Glycine_max),Glycine_max),Solanum_lycopersicum),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),(Arabidopsis_thaliana,Vitis_vinifera))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),Amborella_trichopoda)),(((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Glycine_max),Solanum_lycopersicum),Arabidopsis_thaliana));
835	1	(((((((((Medicago_truncatula,Solanum_lycopersicum),Medicago_truncatula),Glycine_max),Vitis_vinifera),Arabidopsis_thaliana),Amborella_trichopoda),Oryza_sativa_L.Nipponbare),((((Medicago_truncatula,Glycine_max),(Vitis_vinifera,Solanum_lycopersicum)),Arabidopsis_thaliana),Amborella_trichopoda)),((((((Medicago_truncatula,(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Vitis_vinifera),Arabidopsis_thaliana),((Medicago_truncatula,Glycine_max),(Vitis_vinifera,Solanum_lycopersicum))),Amborella_trichopoda));
836	1	((((((((Medicago_truncatula,(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),(Arabidopsis_thaliana,Vitis_vinifera)),(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum)),((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),(Arabidopsis_thaliana,(Arabidopsis_thaliana,Solanum_lycopersicum)))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda));
837	1	((((((((((Medicago_truncatula,Glycine_max),Glycine_max),((((Medicago_truncatula,Glycine_max),Glycine_max),Medicago_truncatula),((Medicago_truncatula,Glycine_max),Glycine_max))),Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum)),(Vitis_vinifera,Solanum_lycopersicum)),Vitis_vinifera),(((Medicago_truncatula,Solanum_lycopersicum),Vitis_vinifera),Oryza_sativa_L.Nipponbare)),Amborella_trichopoda),((Vitis_vinifera,Solanum_lycopersicum),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda)));
838	1	((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),((((((Medicago_truncatula,Glycine_max),Oryza_sativa_L.Nipponbare),((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Vitis_vinifera)),Amborella_trichopoda),Amborella_trichopoda),Arabidopsis_thaliana)),(Solanum_lycopersicum,Oryza_sativa_L.Nipponbare)),(((((((Medicago_truncatula,Glycine_max),Oryza_sativa_L.Nipponbare),Vitis_vinifera),Solanum_lycopersicum),Arabidopsis_thaliana),Amborella_trichopoda),Oryza_sativa_L.Nipponbare));
839	1	((((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Vitis_vinifera),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),(((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Vitis_vinifera),((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max))),Vitis_vinifera),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),Amborella_trichopoda));
840	1	(((((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Arabidopsis_thaliana),Vitis_vinifera),(Solanum_lycopersicum,Amborella_trichopoda)),Oryza_sativa_L.Nipponbare),((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),(Vitis_vinifera,(Solanum_lycopersicum,Oryza_sativa_L.Nipponbare))),Amborella_trichopoda),(((((Medicago_truncatula,Glycine_max),Glycine_max),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda)));
841	1	((((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera)),Vitis_vinifera),(((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),Oryza_sativa_L.Nipponbare),Amborella_trichopoda)),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda)),((((((Medicago_truncatula,Glycine_max),Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),Solanum_lycopersicum),Arabidopsis_thaliana));
842	1	(((((Medicago_truncatula,((Medicago_truncatula,Glycine_max),Glycine_max)),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum)),Amborella_trichopoda),(((((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera))),((Glycine_max,Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum))),Oryza_sativa_L.Nipponbare),Amborella_trichopoda));
843	1	((((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum)),((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Solanum_lycopersicum)),Amborella_trichopoda),(((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),(((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum)))),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda));
844	1	((((Medicago_truncatula,Solanum_lycopersicum),(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),(Arabidopsis_thaliana,Vitis_vinifera)),((((Medicago_truncatula,Glycine_max),Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera))),Amborella_trichopoda),(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Arabidopsis_thaliana,Vitis_vinifera)),Solanum_lycopersicum),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda)));
845	1	(((((Medicago_truncatula,Glycine_max),Glycine_max),(((((((Medicago_truncatula,Glycine_max),(((((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),Amborella_trichopoda),Solanum_lycopersicum),(Medicago_truncatula,Glycine_max)),Amborella_trichopoda),Vitis_vinifera)),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Oryza_sativa_L.Nipponbare),Oryza_sativa_L.Nipponbare),Oryza_sativa_L.Nipponbare)),(Arabidopsis_thaliana,Solanum_lycopersicum)),(Vitis_vinifera,Amborella_trichopoda));
846	1	((((((Medicago_truncatula,Glycine_max),(Vitis_vinifera,Solanum_lycopersicum)),Arabidopsis_thaliana),Amborella_trichopoda),Oryza_sativa_L.Nipponbare),(((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),((Medicago_truncatula,Glycine_max),Vitis_vinifera)),Amborella_trichopoda),Oryza_sativa_L.Nipponbare),(((((Medicago_truncatula,Glycine_max),Vitis_vinifera),Solanum_lycopersicum),Amborella_trichopoda),Oryza_sativa_L.Nipponbare)));
847	1	(((((((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Glycine_max),Solanum_lycopersicum),((Glycine_max,Vitis_vinifera),Solanum_lycopersicum)),Vitis_vinifera),(((((((Medicago_truncatula,((Medicago_truncatula,Glycine_max),Glycine_max)),Solanum_lycopersicum),Arabidopsis_thaliana),Vitis_vinifera),Vitis_vinifera),Amborella_trichopoda),Arabidopsis_thaliana)),(((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera)),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda));
848	1	((((((((Medicago_truncatula,Glycine_max),Vitis_vinifera),(Arabidopsis_thaliana,Solanum_lycopersicum)),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera)),Vitis_vinifera),(Oryza_sativa_L.Nipponbare,Amborella_trichopoda)),((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Arabidopsis_thaliana),Amborella_trichopoda),Oryza_sativa_L.Nipponbare)),((((Medicago_truncatula,Glycine_max),Vitis_vinifera),Arabidopsis_thaliana),Amborella_trichopoda));
849	1	((((((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Arabidopsis_thaliana),(((Medicago_truncatula,Glycine_max),Vitis_vinifera),Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),(((((((Medicago_truncatula,Glycine_max),((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max))),((Medicago_truncatula,Glycine_max),Medicago_truncatula)),Solanum_lycopersicum),(Arabidopsis_thaliana,Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda));
850	1	((((((((Medicago_truncatula,Glycine_max),Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Vitis_vinifera),Amborella_trichopoda),(((((((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,Vitis_vinifera)),Vitis_vinifera),Amborella_trichopoda),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),((((Medicago_truncatula,Glycine_max),Vitis_vinifera),Amborella_trichopoda),(Vitis_vinifera,((Vitis_vinifera,Solanum_lycopersicum),Oryza_sativa_L.Nipponbare))))),Oryza_sativa_L.Nipponbare);
851	1	((((((((((((Medicago_truncatula,Glycine_max),(((Medicago_truncatula,Glycine_max),Medicago_truncatula),Glycine_max)),Solanum_lycopersicum),((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max))),Solanum_lycopersicum),Vitis_vinifera),((Medicago_truncatula,Glycine_max),Vitis_vinifera)),Arabidopsis_thaliana),Arabidopsis_thaliana),(((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Vitis_vinifera)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda);
852	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Medicago_truncatula,(Medicago_truncatula,Glycine_max))),(Medicago_truncatula,(Medicago_truncatula,Glycine_max))),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Arabidopsis_thaliana),((((Medicago_truncatula,Glycine_max),(((Vitis_vinifera,Solanum_lycopersicum),(Vitis_vinifera,Solanum_lycopersicum)),Solanum_lycopersicum)),Vitis_vinifera),(Vitis_vinifera,Solanum_lycopersicum)));
853	1	((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),Solanum_lycopersicum),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),(((((((Medicago_truncatula,(Medicago_truncatula,Glycine_max)),(Medicago_truncatula,Glycine_max)),(Vitis_vinifera,(Vitis_vinifera,Solanum_lycopersicum))),(Vitis_vinifera,Solanum_lycopersicum)),((Medicago_truncatula,Glycine_max),Glycine_max)),Arabidopsis_thaliana),Amborella_trichopoda));
854	1	(((((((((Medicago_truncatula,Glycine_max),Glycine_max),(Vitis_vinifera,Oryza_sativa_L.Nipponbare)),(Arabidopsis_thaliana,Solanum_lycopersicum)),Solanum_lycopersicum),Oryza_sativa_L.Nipponbare),(((((Medicago_truncatula,Glycine_max),Glycine_max),Vitis_vinifera),Solanum_lycopersicum),(((Medicago_truncatula,Glycine_max),Glycine_max),Vitis_vinifera))),((((Medicago_truncatula,Glycine_max),Glycine_max),Vitis_vinifera),Solanum_lycopersicum)),Amborella_trichopoda);
855	1	(((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Vitis_vinifera),Arabidopsis_thaliana),((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera))),Oryza_sativa_L.Nipponbare),((((Glycine_max,Vitis_vinifera),Solanum_lycopersicum),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare)),Amborella_trichopoda);
856	1	(((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Vitis_vinifera),Solanum_lycopersicum),(Arabidopsis_thaliana,Oryza_sativa_L.Nipponbare)),Amborella_trichopoda),((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),(((Medicago_truncatula,Glycine_max),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera)),(((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum)),Amborella_trichopoda),Amborella_trichopoda)));
857	1	((((((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),Solanum_lycopersicum),Vitis_vinifera),Oryza_sativa_L.Nipponbare),(((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Solanum_lycopersicum),Arabidopsis_thaliana),Vitis_vinifera)),((((Medicago_truncatula,Glycine_max),Solanum_lycopersicum),Arabidopsis_thaliana),Vitis_vinifera)),(((Medicago_truncatula,Glycine_max),Vitis_vinifera),Solanum_lycopersicum)),Amborella_trichopoda);
858	1	(((((((Medicago_truncatula,Glycine_max),Medicago_truncatula),Vitis_vinifera),Arabidopsis_thaliana),Solanum_lycopersicum),Amborella_trichopoda),((((((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),(Medicago_truncatula,Glycine_max)),((Arabidopsis_thaliana,Solanum_lycopersicum),Vitis_vinifera)),((((Medicago_truncatula,Glycine_max),Arabidopsis_thaliana),Vitis_vinifera),Solanum_lycopersicum)),Oryza_sativa_L.Nipponbare),Amborella_trichopoda),Amborella_trichopoda));
859	1	((((((Medicago_truncatula,((Medicago_truncatula,Glycine_max),Glycine_max)),((Glycine_max,Vitis_vinifera),Vitis_vinifera)),((((Medicago_truncatula,((Medicago_truncatula,Glycine_max),Glycine_max)),(Arabidopsis_thaliana,Solanum_lycopersicum)),Vitis_vinifera),Solanum_lycopersicum)),Solanum_lycopersicum),(((((Medicago_truncatula,Glycine_max),(Vitis_vinifera,Solanum_lycopersicum)),Arabidopsis_thaliana),Oryza_sativa_L.Nipponbare),Oryza_sativa_L.Nipponbare)),Amborella_trichopoda);
860	1	((((((((((Medicago_truncatula,Glycine_max),Glycine_max),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum)),((((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana),(Vitis_vinifera,Solanum_lycopersicum))),(Vitis_vinifera,Solanum_lycopersicum)),(((Medicago_truncatula,Glycine_max),(Medicago_truncatula,Glycine_max)),Arabidopsis_thaliana)),Amborella_trichopoda),(Solanum_lycopersicum,Amborella_trichopoda)),Oryza_sativa_L.Nipponbare);
