Topology_ID	Topology_num	Topology	Tree_IDs
1992	1	((AMB,((ARA,(LIR,NYM)),(CER,CHL))),GIN);	OG_102961_12_T1_7
1993	1	(((((AMB,ORY),(CHL,LIR)),ARA),CER),GIN);	OG_102969_12_T1_7
1994	1	((AMB,(((ARA,(CER,CHL)),LIR),NYM)),GIN);	OG_102976_12_T1_7
1995	1	((((((AMB,ORY),ARA),CER),LIR),NYM),GIN);	OG_103007_12_T1_7
1996	1	((AMB,(((ARA,ORY),NYM),(CHL,LIR))),CER);	OG_103045_12_T1_7
1997	1	((((AMB,ARA),(CER,LIR)),(NYM,ORY)),GIN);	OG_103046_12_T1_7
1998	1	(AMB,(((ARA,CHL),((LIR,NYM),ORY)),CER));	OG_103054_12_T1_7
1999	1	(AMB,((ARA,((CER,(CHL,LIR)),NYM)),ORY));	OG_103081_12_T1_7
2000	1	(((AMB,NYM),(((CER,ORY),CHL),LIR)),GIN);	OG_103086_12_T1_7
2001	1	(((ARA,((CER,CHL),LIR)),(NYM,ORY)),GIN);	OG_103101_12_T1_7
2002	1	(((((AMB,NYM),(CER,LIR)),ORY),ARA),GIN);	OG_103138_11_T1_7
2003	1	(((((AMB,ARA),NYM),CHL),(LIR,ORY)),GIN);	OG_103151_11_T1_7
2004	1	((((((AMB,CHL),ARA),LIR),NYM),ORY),GIN);	OG_103160_11_T1_7
2005	1	((AMB,(((ARA,(CER,NYM)),CHL),LIR)),GIN);	OG_103162_11_T1_7
2006	1	(AMB,((ARA,(CHL,((LIR,ORY),NYM))),CER));	OG_103164_11_T1_7
2007	1	(AMB,(((ARA,ORY),((CHL,NYM),LIR)),CER));	OG_103168_11_T1_7
2008	1	(AMB,(((ARA,((CHL,ORY),LIR)),CER),NYM));	OG_103182_11_T1_7
2009	1	((((AMB,ORY),((ARA,CER),CHL)),NYM),GIN);	OG_103184_11_T1_7
2010	1	(((AMB,NYM),(((ARA,ORY),CHL),CER)),GIN);	OG_103200_11_T1_7
2011	1	((AMB,(ARA,(CER,(CHL,(LIR,ORY))))),GIN);	OG_103204_11_T1_7
2012	1	(AMB,(((((ARA,CHL),LIR),ORY),CER),NYM));	OG_103217_11_T1_7
2013	1	(((((AMB,ARA),CHL),(NYM,ORY)),CER),GIN);	OG_103221_11_T1_7
2014	1	((((AMB,NYM),((ARA,ORY),LIR)),CHL),GIN);	OG_103228_11_T1_7
2015	1	(AMB,(((((ARA,NYM),ORY),CER),CHL),LIR));	OG_103244_11_T1_7
2016	1	((((((AMB,ORY),ARA),LIR),CER),NYM),GIN);	OG_103246_11_T1_7
2017	1	((((AMB,(CER,(LIR,ORY))),NYM),ARA),GIN);	OG_103258_11_T1_7
2018	1	(AMB,((((ARA,LIR),(NYM,ORY)),CHL),CER));	OG_103262_11_T1_7
2019	1	((((AMB,NYM),((CHL,LIR),ORY)),ARA),GIN);	OG_103316_11_T1_7
2020	1	((((AMB,(ARA,(LIR,ORY))),NYM),CER),GIN);	OG_103321_11_T1_7
2021	1	((((AMB,(NYM,ORY)),CHL),(ARA,CER)),GIN);	OG_103327_11_T1_7
2022	1	(((AMB,NYM),((ARA,(CHL,LIR)),ORY)),GIN);	OG_103331_11_T1_7
2023	1	((((((AMB,NYM),CER),CHL),LIR),ORY),GIN);	OG_103344_11_T1_7
2024	1	((AMB,(((ARA,(LIR,ORY)),NYM),CER)),GIN);	OG_103379_11_T1_7
2025	1	(((((AMB,NYM),(CHL,ORY)),LIR),ARA),GIN);	OG_103385_11_T1_7
2026	1	((((AMB,ORY),NYM),(ARA,(CHL,LIR))),GIN);	OG_103397_11_T1_7
2027	1	(((((AMB,CHL),LIR),(ARA,ORY)),NYM),GIN);	OG_103408_11_T1_7
2028	1	(AMB,(ARA,(CER,(((CHL,NYM),LIR),ORY))));	OG_103411_11_T1_7
2029	1	((((AMB,((CER,LIR),ORY)),ARA),NYM),GIN);	OG_103428_11_T1_7
2030	1	(AMB,((((ARA,LIR),CHL),(NYM,ORY)),CER));	OG_103435_11_T1_7
2031	1	(((AMB,((ARA,(CER,LIR)),NYM)),ORY),GIN);	OG_103437_11_T1_7
2032	1	((AMB,((ARA,CER),(CHL,(LIR,NYM)))),GIN);	OG_103443_11_T1_7
2033	1	(AMB,(((ARA,CHL),LIR),((CER,ORY),NYM)));	OG_103445_11_T1_7
2034	1	(((AMB,(CHL,LIR)),((ARA,NYM),ORY)),GIN);	OG_103446_11_T1_7
2035	1	((((((ARA,ORY),LIR),CHL),CER),NYM),GIN);	OG_103459_11_T1_7
2036	1	(((AMB,((CHL,(LIR,ORY)),NYM)),CER),GIN);	OG_103470_11_T1_7
2037	1	((((((AMB,NYM),CHL),ORY),LIR),ARA),GIN);	OG_103480_11_T1_7
2038	1	((AMB,(((ARA,ORY),LIR),(CER,NYM))),GIN);	OG_103501_11_T1_7
2039	1	(AMB,((ARA,((CHL,(NYM,ORY)),LIR)),CER));	OG_103516_11_T1_7
2040	1	(((AMB,(ARA,ORY)),((CHL,LIR),NYM)),GIN);	OG_103551_11_T1_7
2041	1	(AMB,(((((ARA,CER),LIR),CHL),NYM),ORY));	OG_103565_11_T1_7
2042	1	(AMB,(((((ARA,ORY),NYM),LIR),CER),CHL));	OG_103576_11_T1_7
2043	1	((((AMB,ORY),((ARA,CER),LIR)),NYM),GIN);	OG_103582_11_T1_7
2044	1	(AMB,((ARA,NYM),((CER,LIR),(CHL,ORY))));	OG_103594_11_T1_7
2045	1	((((AMB,(ARA,ORY)),NYM),(CER,LIR)),GIN);	OG_103622_11_T1_7
2046	1	(AMB,((((ARA,NYM),ORY),CER),(CHL,LIR)));	OG_103701_10_T1_7
2047	1	(((AMB,((CHL,ORY),NYM)),(ARA,CER)),GIN);	OG_103713_10_T1_7
2048	1	((((AMB,ARA),NYM),(CER,(CHL,LIR))),GIN);	OG_103746_10_T1_7
2049	1	(((AMB,CER),(ARA,(CHL,(LIR,NYM)))),GIN);	OG_103756_10_T1_7
2050	1	(((((AMB,LIR),(ARA,CER)),ORY),NYM),GIN);	OG_103776_10_T1_7
2051	1	((AMB,(CER,(CHL,(LIR,(NYM,ORY))))),GIN);	OG_103828_10_T1_7
2052	1	(((((ARA,GIN),CER),ORY),(CHL,LIR)),NYM);	OG_103834_10_T1_7
2053	1	(((AMB,CER),((ARA,LIR),(NYM,ORY))),GIN);	OG_103839_10_T1_7
2054	1	((AMB,((((ARA,CER),NYM),LIR),ORY)),GIN);	OG_103851_10_T1_7
2055	1	(((((ARA,ORY),(CER,LIR)),CHL),NYM),GIN);	OG_103855_10_T1_7
2056	1	((((AMB,((CER,LIR),CHL)),ORY),ARA),GIN);	OG_103861_10_T1_7
2057	1	((AMB,(((ARA,CER),(NYM,ORY)),CHL)),GIN);	OG_103876_10_T1_7
2058	1	((((AMB,(CER,(CHL,LIR))),NYM),ARA),GIN);	OG_103924_10_T1_7
2059	1	(((AMB,NYM),(ARA,((CER,ORY),LIR))),GIN);	OG_104002_10_T1_7
2060	1	((AMB,(ARA,(((CER,CHL),ORY),LIR))),GIN);	OG_104024_10_T1_7
2061	1	(((((AMB,ARA),(NYM,ORY)),LIR),CHL),GIN);	OG_104037_10_T1_7
2062	1	(AMB,((((ARA,CER),(LIR,NYM)),CHL),ORY));	OG_104048_10_T1_7
2063	1	((AMB,((((ARA,ORY),LIR),NYM),CER)),GIN);	OG_104049_10_T1_7
2064	1	((AMB,((((ARA,LIR),ORY),NYM),CHL)),GIN);	OG_104080_10_T1_7
2065	1	(((AMB,NYM),((ARA,LIR),(CER,CHL))),GIN);	OG_104115_10_T1_7
2066	1	(((ARA,GIN),CER),(CHL,(LIR,(NYM,ORY))));	OG_104147_10_T1_7
2067	1	(AMB,((((ARA,CER),NYM),CHL),(LIR,ORY)));	OG_104161_10_T1_7
2068	1	(AMB,((ARA,CER),((CHL,(LIR,ORY)),NYM)));	OG_104174_10_T1_7
2069	1	(((AMB,(((CER,LIR),CHL),NYM)),ORY),GIN);	OG_104189_10_T1_7
2070	1	(AMB,(ARA,((((CER,ORY),LIR),CHL),NYM)));	OG_104214_10_T1_7
2071	1	((((((AMB,NYM),ORY),LIR),ARA),CER),GIN);	OG_104236_10_T1_7
2072	1	(((ARA,CER),((CHL,(LIR,ORY)),NYM)),GIN);	OG_104259_10_T1_7
2073	1	((AMB,(((ARA,CHL),LIR),(CER,ORY))),GIN);	OG_104322_9_T1_7
2074	1	(((AMB,(CER,LIR)),(ARA,(NYM,ORY))),GIN);	OG_104353_9_T1_7
2075	1	(AMB,(((ARA,(LIR,(NYM,ORY))),CHL),CER));	OG_104373_9_T1_7
2076	1	((AMB,((((ARA,ORY),CER),CHL),NYM)),GIN);	OG_104392_9_T1_7
2077	1	(AMB,((ARA,((CHL,NYM),(LIR,ORY))),CER));	OG_104394_9_T1_7
2078	1	((AMB,(((ARA,(CER,CHL)),ORY),NYM)),GIN);	OG_104399_9_T1_7
2079	1	(((AMB,((ARA,(CER,CHL)),LIR)),NYM),GIN);	OG_104407_9_T1_7
2080	1	((AMB,(((ARA,(CER,CHL)),NYM),ORY)),GIN);	OG_104429_9_T1_7
2081	1	(AMB,(((((ARA,CER),ORY),LIR),NYM),CHL));	OG_104446_9_T1_7
2082	1	((AMB,(((ARA,CER),NYM),(CHL,LIR))),GIN);	OG_104484_9_T1_7
2083	1	((((AMB,(ARA,NYM)),CER),(CHL,LIR)),GIN);	OG_104489_9_T1_7
2084	1	(AMB,(((((ARA,CHL),CER),LIR),ORY),NYM));	OG_104520_9_T1_7
2085	1	((AMB,((ARA,CHL),((CER,NYM),LIR))),GIN);	OG_104524_9_T1_7
2086	1	((((AMB,ORY),((CHL,LIR),NYM)),ARA),GIN);	OG_104566_9_T1_7
2087	1	(AMB,((((ARA,LIR),(CHL,ORY)),CER),NYM));	OG_104584_9_T1_7
2088	1	((((AMB,(CHL,LIR)),CER),(ARA,NYM)),GIN);	OG_104589_9_T1_7
2089	1	(((AMB,(((CER,CHL),LIR),NYM)),ARA),GIN);	OG_104601_9_T1_7
2090	1	((((AMB,ARA),CER),((CHL,LIR),ORY)),GIN);	OG_104633_9_T1_7
2091	1	((((((AMB,NYM),ORY),CHL),LIR),ARA),GIN);	OG_104637_9_T1_7
2092	1	(AMB,(ARA,(CER,(((CHL,NYM),ORY),LIR))));	OG_104641_9_T1_7
2093	1	(((((AMB,NYM),(CHL,LIR)),CER),ARA),GIN);	OG_104662_9_T1_7
2094	1	(AMB,(((((ARA,LIR),CHL),CER),ORY),NYM));	OG_104665_9_T1_7
2095	1	((((((AMB,NYM),CHL),LIR),ARA),ORY),GIN);	OG_104666_9_T1_7
2096	1	((((AMB,ARA),(CHL,(LIR,ORY))),NYM),GIN);	OG_104668_9_T1_7
2097	1	((AMB,(CER,((CHL,LIR),(NYM,ORY)))),GIN);	OG_104689_9_T1_7
2098	1	(AMB,((ARA,NYM),((CER,ORY),(CHL,LIR))));	OG_104711_9_T1_7
2099	1	(((AMB,LIR),(((ARA,NYM),ORY),CHL)),GIN);	OG_104740_9_T1_7
2100	1	(((((AMB,NYM),(ARA,ORY)),CER),LIR),GIN);	OG_104748_9_T1_7
2101	1	(AMB,(((ARA,LIR),CER),(CHL,(NYM,ORY))));	OG_104756_9_T1_7
2102	1	((((AMB,ORY),((CER,CHL),LIR)),ARA),GIN);	OG_104832_9_T1_7
2103	1	((((AMB,ARA),NYM),(CHL,(LIR,ORY))),GIN);	OG_104841_9_T1_7
2104	1	(((AMB,(((ARA,LIR),CER),CHL)),NYM),GIN);	OG_104882_9_T1_7
2105	1	((((AMB,(CHL,(LIR,ORY))),CER),ARA),GIN);	OG_104917_9_T1_7
2106	1	((((AMB,NYM),((ARA,CHL),LIR)),ORY),GIN);	OG_104930_9_T1_7
2107	1	(AMB,((((ARA,NYM),CER),(LIR,ORY)),CHL));	OG_104960_9_T1_7
2108	1	(AMB,(ARA,(CER,((CHL,(LIR,ORY)),NYM))));	OG_104972_9_T1_7
2109	1	((AMB,(ARA,((CHL,(LIR,ORY)),NYM))),GIN);	OG_104978_9_T1_7
2110	1	(AMB,((((ARA,CHL),ORY),LIR),(CER,NYM)));	OG_104980_9_T1_7
2111	1	(AMB,((((ARA,CER),NYM),ORY),(CHL,LIR)));	OG_104982_9_T1_7
2112	1	(AMB,(ARA,((((CER,NYM),ORY),CHL),LIR)));	OG_105018_9_T1_7
2113	1	((AMB,((ARA,LIR),(CHL,(NYM,ORY)))),GIN);	OG_105032_9_T1_7
2114	1	(((((AMB,NYM),ARA),(LIR,ORY)),CHL),GIN);	OG_105039_9_T1_7
2115	1	((AMB,((ARA,(CER,NYM)),(CHL,LIR))),GIN);	OG_105051_9_T1_7
2116	1	(((((ARA,NYM),ORY),(CHL,LIR)),CER),GIN);	OG_105057_9_T1_7
2117	1	((((ARA,(CER,(CHL,LIR))),ORY),NYM),GIN);	OG_105063_9_T1_7
2118	1	((((((ARA,ORY),CER),LIR),CHL),NYM),GIN);	OG_105068_9_T1_7
2119	1	(((ARA,(((CER,CHL),LIR),NYM)),ORY),GIN);	OG_105079_9_T1_7
2120	1	(((AMB,(ARA,((CHL,ORY),LIR))),NYM),GIN);	OG_105185_8_T1_7
2121	1	((((((AMB,NYM),CHL),LIR),ARA),CER),GIN);	OG_105220_8_T1_7
2122	1	((AMB,((((ARA,NYM),CER),LIR),CHL)),GIN);	OG_105292_8_T1_7
2123	1	(((((AMB,(ARA,ORY)),NYM),LIR),CER),GIN);	OG_105320_8_T1_7
2124	1	(((AMB,NYM),(((ARA,ORY),CER),CHL)),GIN);	OG_105329_8_T1_7
2125	1	(((AMB,(CHL,(LIR,(NYM,ORY)))),ARA),GIN);	OG_105330_8_T1_7
2126	1	((((AMB,ORY),((ARA,LIR),CHL)),NYM),GIN);	OG_105338_8_T1_7
2127	1	(AMB,((((ARA,CER),LIR),(NYM,ORY)),CHL));	OG_105357_8_T1_7
2128	1	((AMB,((((ARA,ORY),NYM),CHL),LIR)),GIN);	OG_105378_8_T1_7
2129	1	((((((AMB,ORY),NYM),LIR),CER),ARA),GIN);	OG_105384_8_T1_7
2130	1	(((AMB,((CER,(CHL,LIR)),NYM)),ARA),GIN);	OG_105389_8_T1_7
2131	1	(((AMB,(CER,(CHL,LIR))),(ARA,ORY)),GIN);	OG_105392_8_T1_7
2132	1	(AMB,(((((ARA,CER),CHL),NYM),LIR),ORY));	OG_105407_8_T1_7
2133	1	(((((AMB,(NYM,ORY)),ARA),LIR),CHL),GIN);	OG_105420_8_T1_7
2134	1	((AMB,((ARA,((CHL,ORY),LIR)),CER)),GIN);	OG_105425_8_T1_7
2135	1	((((AMB,(CHL,LIR)),(ARA,ORY)),NYM),GIN);	OG_105433_8_T1_7
2136	1	((((AMB,NYM),CER),((ARA,ORY),LIR)),GIN);	OG_105446_8_T1_7
2137	1	(((AMB,LIR),((ARA,ORY),(CER,NYM))),GIN);	OG_105447_8_T1_7
2138	1	(AMB,(((ARA,NYM),ORY),(CER,(CHL,LIR))));	OG_105561_8_T1_7
2139	1	(((AMB,(((ARA,LIR),CER),ORY)),NYM),GIN);	OG_105575_8_T1_7
2140	1	(((AMB,((ARA,ORY),NYM)),(CHL,LIR)),GIN);	OG_105576_8_T1_7
2141	1	(AMB,((((ARA,CHL),CER),LIR),(NYM,ORY)));	OG_105607_8_T1_7
2142	1	((AMB,((ARA,ORY),((CER,LIR),NYM))),GIN);	OG_105619_8_T1_7
2143	1	((AMB,((((ARA,CER),ORY),CHL),LIR)),GIN);	OG_105640_8_T1_7
2144	1	(((((AMB,CER),NYM),(ARA,LIR)),ORY),GIN);	OG_105650_8_T1_7
2145	1	((((((AMB,ARA),CHL),ORY),LIR),NYM),GIN);	OG_105656_8_T1_7
2146	1	(AMB,(ARA,(((CER,(CHL,LIR)),NYM),ORY)));	OG_105669_8_T1_7
2147	1	(((AMB,ARA),((CHL,(LIR,ORY)),NYM)),GIN);	OG_105671_8_T1_7
2148	1	(AMB,((ARA,(CER,ORY)),(CHL,(LIR,NYM))));	OG_105673_8_T1_7
2149	1	((AMB,((CER,NYM),((CHL,ORY),LIR))),GIN);	OG_105681_8_T1_7
2150	1	(AMB,((ARA,ORY),((CER,NYM),(CHL,LIR))));	OG_105699_8_T1_7
2151	1	(AMB,((ARA,CER),(CHL,((LIR,ORY),NYM))));	OG_105705_8_T1_7
2152	1	(((AMB,((ARA,LIR),(CER,ORY))),NYM),GIN);	OG_105723_8_T1_7
2153	1	(((AMB,((ARA,CER),(CHL,ORY))),NYM),GIN);	OG_105727_8_T1_7
2154	1	(AMB,((((ARA,ORY),(CHL,LIR)),NYM),CER));	OG_105729_8_T1_7
2155	1	(AMB,(((((ARA,NYM),CER),ORY),CHL),LIR));	OG_105757_8_T1_7
2156	1	((((AMB,NYM),((ARA,CHL),LIR)),CER),GIN);	OG_105775_8_T1_7
2157	1	(AMB,(((((ARA,NYM),ORY),LIR),CHL),CER));	OG_105797_8_T1_7
2158	1	((((AMB,((ARA,ORY),NYM)),CHL),LIR),GIN);	OG_105840_8_T1_7
2159	1	(AMB,(((ARA,((CHL,LIR),ORY)),CER),NYM));	OG_105885_8_T1_7
2160	1	(AMB,(((((ARA,ORY),CHL),CER),LIR),NYM));	OG_105892_8_T1_7
2161	1	((((AMB,ARA),(CER,(LIR,ORY))),NYM),GIN);	OG_105900_8_T1_7
2162	1	(((AMB,((ARA,CHL),LIR)),(NYM,ORY)),GIN);	OG_105908_8_T1_7
2163	1	(((((AMB,ARA),(CER,LIR)),NYM),ORY),GIN);	OG_105911_8_T1_7
2164	1	(((AMB,(((ARA,LIR),NYM),CHL)),CER),GIN);	OG_105966_8_T1_7
2165	1	(AMB,(((((ARA,ORY),LIR),CHL),NYM),CER));	OG_105975_8_T1_7
2166	1	((AMB,((((ARA,CER),LIR),CHL),ORY)),GIN);	OG_105981_8_T1_7
2167	1	(AMB,(((((ARA,CER),NYM),LIR),CHL),ORY));	OG_105992_8_T1_7
2168	1	((AMB,(((ARA,ORY),(CER,NYM)),LIR)),GIN);	OG_105994_8_T1_7
2169	1	(((((AMB,(CHL,LIR)),ORY),NYM),ARA),GIN);	OG_106001_8_T1_7
2170	1	(((ARA,ORY),((CER,(CHL,LIR)),NYM)),GIN);	OG_106009_8_T1_7
2171	1	(((((ARA,CER),(CHL,LIR)),NYM),ORY),GIN);	OG_106010_8_T1_7
2172	1	((((((ARA,NYM),CER),CHL),LIR),ORY),GIN);	OG_106034_8_T1_7
2173	1	(((ARA,(NYM,ORY)),((CER,CHL),LIR)),GIN);	OG_106038_8_T1_7
2174	1	((((AMB,NYM),(CHL,(LIR,ORY))),ARA),GIN);	OG_106173_7_T1_7
2175	1	((((AMB,ARA),((CER,CHL),LIR)),ORY),GIN);	OG_106183_7_T1_7
2176	1	(((((AMB,(NYM,ORY)),LIR),CER),ARA),GIN);	OG_106205_7_T1_7
2177	1	(AMB,((((ARA,LIR),CHL),ORY),(CER,NYM)));	OG_106248_7_T1_7
2178	1	((((AMB,(LIR,(NYM,ORY))),CER),ARA),GIN);	OG_106258_7_T1_7
2179	1	(AMB,((((ARA,CER),(CHL,LIR)),NYM),ORY));	OG_106269_7_T1_7
2180	1	((AMB,(((ARA,CER),ORY),(LIR,NYM))),GIN);	OG_106273_7_T1_7
2181	1	(AMB,(((((ARA,LIR),ORY),NYM),CHL),CER));	OG_106274_7_T1_7
2182	1	((((AMB,ARA),((CHL,LIR),NYM)),ORY),GIN);	OG_106297_7_T1_7
2183	1	((AMB,(((CER,NYM),ORY),(CHL,LIR))),GIN);	OG_106303_7_T1_7
2184	1	((((AMB,((ARA,ORY),NYM)),LIR),CER),GIN);	OG_106308_7_T1_7
2185	1	(AMB,(((ARA,CER),((CHL,NYM),LIR)),ORY));	OG_106321_7_T1_7
2186	1	(AMB,(ARA,(CER,(((CHL,ORY),LIR),NYM))));	OG_106340_7_T1_7
2187	1	(AMB,(((((ARA,CER),NYM),CHL),LIR),ORY));	OG_106353_7_T1_7
2188	1	((((((AMB,LIR),CHL),ARA),NYM),ORY),GIN);	OG_106380_7_T1_7
2189	1	((AMB,((ARA,NYM),(CHL,(LIR,ORY)))),GIN);	OG_106397_7_T1_7
2190	1	((AMB,((((ARA,LIR),ORY),CHL),CER)),GIN);	OG_106452_7_T1_7
2191	1	(AMB,((ARA,ORY),(((CER,LIR),CHL),NYM)));	OG_106479_7_T1_7
2192	1	((AMB,((((CER,ORY),LIR),NYM),CHL)),GIN);	OG_106484_7_T1_7
2193	1	(AMB,(((ARA,CER),NYM),((CHL,ORY),LIR)));	OG_106485_7_T1_7
2194	1	(((((AMB,NYM),ORY),LIR),(ARA,CER)),GIN);	OG_106530_7_T1_7
2195	1	((((AMB,((CHL,ORY),LIR)),ARA),NYM),GIN);	OG_106543_7_T1_7
2196	1	((((((AMB,ORY),CHL),LIR),ARA),CER),GIN);	OG_106558_7_T1_7
2197	1	(((AMB,((CHL,(LIR,ORY)),NYM)),ARA),GIN);	OG_106572_7_T1_7
2198	1	((((AMB,(ARA,ORY)),LIR),(CER,NYM)),GIN);	OG_106576_7_T1_7
2199	1	((AMB,(ARA,((CHL,(NYM,ORY)),LIR))),GIN);	OG_106588_7_T1_7
2200	1	((AMB,((ARA,CER),(CHL,(LIR,ORY)))),GIN);	OG_106600_7_T1_7
2201	1	(AMB,(((ARA,NYM),ORY),((CER,CHL),LIR)));	OG_106618_7_T1_7
2202	1	((((AMB,(CER,LIR)),(NYM,ORY)),ARA),GIN);	OG_106625_7_T1_7
2203	1	(AMB,(((ARA,(NYM,ORY)),CER),(CHL,LIR)));	OG_106630_7_T1_7
2204	1	(((AMB,CER),(((ARA,CHL),LIR),NYM)),GIN);	OG_106633_7_T1_7
2205	1	(((AMB,((ARA,(LIR,ORY)),CHL)),NYM),GIN);	OG_106645_7_T1_7
2206	1	(((((AMB,NYM),CHL),(ARA,LIR)),ORY),GIN);	OG_106654_7_T1_7
2207	1	(((((AMB,CHL),(ARA,LIR)),NYM),CER),GIN);	OG_106663_7_T1_7
2208	1	((((AMB,NYM),((ARA,LIR),CHL)),CER),GIN);	OG_106666_7_T1_7
2209	1	((((((AMB,ORY),LIR),CER),NYM),ARA),GIN);	OG_106668_7_T1_7
2210	1	(AMB,((ARA,(((CER,NYM),LIR),CHL)),ORY));	OG_106683_7_T1_7
2211	1	(AMB,(ARA,((((CER,CHL),LIR),ORY),NYM)));	OG_106703_7_T1_7
2212	1	(AMB,(((ARA,(CHL,LIR)),CER),(NYM,ORY)));	OG_106727_7_T1_7
2213	1	((AMB,((((ARA,CER),NYM),LIR),CHL)),GIN);	OG_106741_7_T1_7
2214	1	(AMB,((((ARA,(CER,ORY)),CHL),LIR),NYM));	OG_106743_7_T1_7
2215	1	((AMB,(((ARA,ORY),(LIR,NYM)),CER)),GIN);	OG_106744_7_T1_7
2216	1	(((((AMB,NYM),CHL),LIR),(ARA,ORY)),GIN);	OG_106770_7_T1_7
2217	1	(AMB,(((ARA,CER),(LIR,(NYM,ORY))),CHL));	OG_106781_7_T1_7
2218	1	(((AMB,NYM),(((CER,LIR),CHL),ORY)),GIN);	OG_106783_7_T1_7
2219	1	(AMB,(((ARA,NYM),((CER,LIR),CHL)),ORY));	OG_106814_7_T1_7
2220	1	(AMB,(((ARA,((CER,CHL),LIR)),NYM),ORY));	OG_106818_7_T1_7
2221	1	(((AMB,(ARA,(LIR,(NYM,ORY)))),CER),GIN);	OG_106819_7_T1_7
2222	1	(((((AMB,(CHL,LIR)),CER),ARA),ORY),GIN);	OG_106822_7_T1_7
2223	1	((((AMB,(ARA,NYM)),(CER,CHL)),ORY),GIN);	OG_106826_7_T1_7
2224	1	(((((AMB,(ARA,NYM)),LIR),CHL),ORY),GIN);	OG_106872_7_T1_7
2225	1	(AMB,((((ARA,LIR),CER),CHL),(NYM,ORY)));	OG_106878_7_T1_7
2226	1	((AMB,(ARA,((CER,ORY),(CHL,LIR)))),GIN);	OG_106880_7_T1_7
2227	1	(AMB,((ARA,((CER,(CHL,NYM)),LIR)),ORY));	OG_106888_7_T1_7
2228	1	(AMB,((ARA,(CER,NYM)),((CHL,LIR),ORY)));	OG_106948_7_T1_7
2229	1	(((AMB,(ARA,((CER,ORY),LIR))),NYM),GIN);	OG_106960_7_T1_7
2230	1	(((AMB,(((CER,LIR),NYM),CHL)),ARA),GIN);	OG_106961_7_T1_7
2231	1	(((ARA,CER),((CHL,(NYM,ORY)),LIR)),GIN);	OG_107065_7_T1_7
2232	1	((((ARA,CHL),((CER,ORY),LIR)),NYM),GIN);	OG_107068_7_T1_7
2233	1	((((ARA,(CER,ORY)),(CHL,LIR)),NYM),GIN);	OG_107078_7_T1_7
2234	1	(((((ARA,CER),(CHL,ORY)),LIR),NYM),GIN);	OG_107095_7_T1_7
2235	1	((((((AMB,ORY),NYM),LIR),CHL),ARA),GIN);	OG_107268_6_T1_7
2236	1	(AMB,((ARA,ORY),(((CER,NYM),LIR),CHL)));	OG_107272_6_T1_7
2237	1	(((AMB,((ARA,NYM),ORY)),(CHL,LIR)),GIN);	OG_107303_6_T1_7
2238	1	((((AMB,((ARA,ORY),NYM)),LIR),CHL),GIN);	OG_107304_6_T1_7
2239	1	((((((AMB,NYM),ORY),LIR),CER),ARA),GIN);	OG_107309_6_T1_7
2240	1	(((AMB,(NYM,ORY)),((ARA,LIR),CHL)),GIN);	OG_107337_6_T1_7
2241	1	(AMB,(((ARA,LIR),(CER,(NYM,ORY))),CHL));	OG_107441_6_T1_7
2242	1	(((AMB,ORY),(CER,(CHL,(LIR,NYM)))),GIN);	OG_107447_6_T1_7
2243	1	(((((AMB,CER),ORY),(CHL,LIR)),ARA),GIN);	OG_107484_6_T1_7
2244	1	(((AMB,ORY),(((ARA,LIR),CER),CHL)),GIN);	OG_107534_6_T1_7
2245	1	((AMB,(ARA,(CER,((LIR,NYM),ORY)))),GIN);	OG_107545_6_T1_7
2246	1	((((AMB,(CHL,LIR)),ORY),(ARA,CER)),GIN);	OG_107603_6_T1_7
2247	1	(AMB,(ARA,((((CER,ORY),CHL),LIR),NYM)));	OG_107623_6_T1_7
2248	1	((AMB,((ARA,NYM),((CHL,LIR),ORY))),GIN);	OG_107667_6_T1_7
2249	1	((((AMB,ARA),(CHL,LIR)),(NYM,ORY)),GIN);	OG_107699_6_T1_7
2250	1	((AMB,((ARA,(CER,(CHL,LIR))),ORY)),GIN);	OG_107700_6_T1_7
2251	1	(AMB,(((((ARA,CHL),LIR),CER),ORY),NYM));	OG_107730_6_T1_7
2252	1	(AMB,(ARA,((CER,LIR),(CHL,(NYM,ORY)))));	OG_107734_6_T1_7
2253	1	(AMB,(ARA,((CER,((CHL,LIR),NYM)),ORY)));	OG_107735_6_T1_7
2254	1	(AMB,((((ARA,LIR),CHL),(CER,ORY)),NYM));	OG_107809_6_T1_7
2255	1	(AMB,((((ARA,CER),(LIR,ORY)),CHL),NYM));	OG_107832_6_T1_7
2256	1	(((AMB,(((ARA,ORY),LIR),CHL)),CER),GIN);	OG_107922_6_T1_7
2257	1	(AMB,((((ARA,(LIR,NYM)),CER),CHL),ORY));	OG_107953_6_T1_7
2258	1	((AMB,(((ARA,LIR),(CER,ORY)),CHL)),GIN);	OG_107959_6_T1_7
2259	1	((AMB,((ARA,(CER,(LIR,ORY))),NYM)),GIN);	OG_107970_6_T1_7
2260	1	((((AMB,ORY),(CHL,(LIR,NYM))),ARA),GIN);	OG_107999_6_T1_7
2261	1	(((((AMB,ARA),(CER,LIR)),ORY),NYM),GIN);	OG_108013_6_T1_7
2262	1	((((AMB,((ARA,CHL),LIR)),NYM),ORY),GIN);	OG_108030_6_T1_7
2263	1	((AMB,((((ARA,CER),LIR),ORY),CHL)),GIN);	OG_108036_6_T1_7
