GeneID,leaf.ammonium,leaf.nitrate,leaf.urea,root.ammonium,root.nitrate,root.urea
AT4G33760,16.847,21.423,23.513,10.839,9.144,9.59
AT4G33770,1.901,2.09,1.54,7.785,4.161,9.637
AT4G33780,26.041,23.458,24.086,20.111,13.518,18.222
AT4G33790,0.55,2.424,0.292,0.143,0.659,0.117
AT4G33800,0.026,0.113,0.014,3.405,1.931,1.12
AT4G33810,0.659,1.531,0.956,2.42,4.844,2.36
AT4G33820,0,0,0.012,0.433,1.316,0.532
AT4G33830,0,0,0,0,0,0.008
AT4G33840,0,0.015,0,0,0.009,0.008
AT4G33860,0,0,0,0.07,0.048,0.038
AT4G33865,115.352,143.522,137.321,179.576,210.176,184.021
AT4G33870,0.049,0.022,0,0.062,0.082,0.033
AT4G33880,0.023,0.108,0.038,0.712,1.572,0.657
AT4G33885,0,0,0,0.066,0,0
AT4G33890,17.067,24.165,18.802,24.744,22.291,23.676
AT4G33900,0,0,0,0,0,0
AT4G33905,0.529,1.158,0.393,1.847,2.185,3.815
AT4G33910,24.578,29.334,21.268,28.356,25.445,26.85
AT4G33920,27.534,38.476,36.923,80.049,112.926,147.986
AT4G33925,3.124,2.99,2.687,4.434,4.505,4.826
AT4G33930,0.072,0.099,0.033,0.838,1.388,0.741
AT4G33940,21.384,19.009,16.927,32.473,34.815,38.243
AT4G33945,10.687,10.907,10.332,19.953,21.293,19.298
AT4G33950,13.619,22.691,12.127,2.514,3.476,2.292
AT4G33960,1.202,8.548,1.598,3.049,24.66,3.709
AT4G33970,0.005,0.005,0,0.01,0.016,0.005
AT4G33980,19.316,13.161,20.61,13.486,16.985,19.792
AT4G33985,7.056,8.309,9.723,46.791,58.513,61.498
AT4G33990,0.915,1.317,0.872,1.684,1.66,1.447
AT4G34000,20.162,21.912,15.541,44.676,30.738,34.249
AT4G34020,22.577,16.198,22.494,7.192,4.057,6.213
AT4G34030,55.219,25.938,48.68,28.119,18.959,23.218
AT4G34040,23.236,21.974,22.956,19.204,17.107,17.572
AT4G34050,113.914,117.432,121.846,456.908,529.099,380.833
AT4G34060,0.889,0.83,0.949,0.522,1.337,0.717
AT4G34070,20.744,21.509,19.67,24.439,26.185,25.141
AT4G34080,0.16,0.172,0.125,0.209,0.151,0.197
AT4G34090,14.372,20.492,19.52,2.028,2.018,1.956
AT4G34100,35.536,38.91,29.211,38.118,38.002,35.286
AT4G34110,222.792,199.934,214.294,280.416,273.995,278
AT4G34120,152.592,144.883,131.293,23.505,17.822,22.726
AT4G34131,3.999,3.092,2.615,12.805,13.773,17.606
AT4G34135,12.891,21.341,10.372,15.233,2.195,5.313
AT4G34138,31.159,6.27,26.934,19.469,4.633,10.084
AT4G34139,0.679,0.212,0.473,1.166,0.387,0.368
AT4G34140,7.657,6.842,7.506,9.398,6.545,9.158
AT4G34150,80.554,143.82,92.128,151.317,219.514,240.966
AT4G34160,4.716,8.833,4.861,71.818,90.8,82.619
AT4G34170,0,0.017,0.019,0.035,0,0.035
AT4G34180,74.82,64.283,50.213,77.68,59.469,74.392
AT4G34190,305.746,267.759,326.079,10.719,9.295,11.394
AT4G34200,63.764,51.939,51.918,131.57,132.405,118.075
AT4G34210,0.17,0.194,0.073,0.52,0.484,0.465
AT4G34215,20.269,19.692,19.087,37.551,36.885,37.844
AT4G34220,13.256,15.918,17.077,6.004,4.689,5.523
AT4G34230,29.033,16.825,19.461,133.353,107.332,96.938
AT4G34240,32.133,29.615,28.661,7.222,3.994,8.062
AT4G34250,9.282,5.003,6.664,3.578,1.168,1.082
AT4G34260,18.457,16.766,18.327,28.984,38.2,26.502
AT4G34265,20.697,22.598,26.024,24.255,26.197,24.654
AT4G34270,20.43,23.432,18.754,25.853,23.442,26.158
AT4G34280,9.784,8.239,9.667,10.18,8.187,8.88
AT4G34290,37.037,50.438,55.842,7.375,6.334,6.459
AT4G34300,0.017,0,0,0,0,0
AT4G34310,5.659,5.278,4.909,5.985,5.139,5.415
AT4G34320,0.095,0.195,0.185,1.363,2.344,1.365
AT4G34330,0,0,0,0,0,0
AT4G34340,2.844,4.283,2.651,7.106,7.044,6.832
AT4G34345,0.151,0.06,0,0.344,0.102,0.256
AT4G34350,134.899,77.538,111.009,48.441,29.582,44.053
AT4G34360,1.855,2.709,2.098,5.283,5.661,4.911
AT4G34370,13.891,13.082,12.702,20.49,15.032,18.742
AT4G34380,0.05,0.666,0.071,1.706,0.125,0.248
AT4G34390,22.439,46.662,20.127,34.701,37.656,44.686
AT4G34400,1.336,1.565,1.241,1.729,1.095,1.602
AT4G34410,14.809,8.938,85.02,354.534,451.813,546.779
AT4G34412,11.669,12.726,10.968,18.37,15.706,18.484
AT4G34419,0,0,0.019,0.692,0.757,0.162
AT4G34420,0.533,0.987,0.545,11.131,20.957,17.536
AT4G34430,9.66,11.051,9.223,17.175,18.679,18.804
AT4G34440,0.006,0.006,0,0.036,0.032,0.018
AT4G34450,71.733,82.042,71.389,92.913,108.907,86.821
AT4G34460,41.34,49.367,36.555,41.963,46.53,44.359
AT4G34470,0,0.05,0.028,1.551,0.825,1.306
AT4G34480,25.968,46.922,24.949,47.789,63.314,65.291
AT4G34490,24.771,46.347,38.826,55.65,66.786,51.552
AT4G34500,9.162,10.395,8.454,11.261,14.241,10.839
AT4G34510,0.105,0.211,0.165,0.483,0.531,0.369
AT4G34520,0.017,0,0,0,0,0
AT4G34530,0,0,0,0,0,0
AT4G34540,6.402,4.275,5.928,6.625,4.698,6.117
AT4G34550,0.207,0.059,0.254,0.041,0.018,0.009
AT4G34555,19.517,26.67,24.641,54.331,64.048,52.679
AT4G34560,8.542,10.253,8.426,26.254,11.121,29.166
AT4G34570,5.853,9.204,6.488,9.699,9.544,9.073
AT4G34580,0.719,0.776,0.97,1.229,1.885,0.46
AT4G34590,6.282,12.524,8.161,65.18,26.237,34.036
AT4G34600,0.83,0.44,0.645,99.651,51.389,90.232
AT4G34610,2.287,5.885,3.951,4.802,5.597,4.566
AT4G34620,396.962,520.104,557.415,73.999,71.264,95.26
AT4G34630,17.07,29.954,13.828,8.721,9.489,6.915
AT4G34640,27.875,30.969,24.446,46.701,45.777,39.789
AT4G34650,3.311,4.618,3.819,1.479,1.863,1.508
AT4G34660,12.196,13.968,11.542,20.738,22.749,18.278
AT4G34670,222.828,255.152,255.499,481.137,506.563,493.928
AT4G34680,7.613,7.249,6.229,19.878,8.057,14.021
AT4G34690,0.018,0.047,0.023,0.414,0.386,0.171
AT4G34700,90.96,82.677,85.686,98.599,100.319,101.997
AT4G34710,368.747,63.577,229.761,384.661,293.282,337.553
AT4G34720,71.531,82.889,78.617,61.126,84.637,66.299
AT4G34730,14.488,9.574,15.594,1.653,1.639,2.016
AT4G34740,9.223,9.164,11.464,8.084,9.367,7.918
AT4G34750,4.506,11.47,3.721,9.907,7.909,11.612
AT4G34760,14.505,43.278,16.932,6.646,8.41,12.427
AT4G34770,1.833,4.322,2.222,0.021,0.044,0.251
AT4G34780,0.037,0.032,0,0,0,0.037
AT4G34790,1.794,9.762,5.078,0.108,0.04,0.057
AT4G34800,0.24,0.894,0.116,1.626,1.581,0.418
AT4G34810,0.372,1.383,0.248,1.487,1.369,0.35
AT4G34830,28.764,43.216,43.741,0.338,0.281,0.52
AT4G34840,4.772,5.538,4.581,6.036,5.982,6.244
AT4G34850,0.416,0.42,0.128,0.082,0.114,0.149
AT4G34860,2.575,2.525,1.36,9.944,7.971,5.891
AT4G34870,273.621,318.871,329.277,539.963,673.012,703.472
AT4G34880,0.326,0.409,0.21,1.894,1.843,1.53
AT4G34881,29.709,21.075,27.174,10.197,8.509,12.665
AT4G34890,19.918,13.431,15.441,19.347,12.123,12.781
AT4G34900,3.385,6.827,5.486,5.407,12.058,9.535
AT4G34910,6.251,7.731,6.913,12.533,13.508,12.166
AT4G34920,47.144,37.431,39.234,16.559,8.948,10.408
AT4G34930,0.177,0.471,0.092,0.508,0.119,0.195
AT4G34940,0.005,0.006,0,0,0.014,0
AT4G34950,22.599,158.333,23.768,5.444,10.062,6.343
AT4G34960,11.646,16.106,11.504,23.025,24.73,21.716
AT4G34970,3.021,1.779,2.434,5.808,2.305,3.48
AT4G34980,34.171,28.542,30.553,39.572,48.139,53.122
AT4G34990,2.838,4.483,2.579,34.482,31.923,37.774
AT4G35000,137.573,119.051,120.955,45.1,32.964,37.467
AT4G35010,0.029,0.066,0.034,0.07,0.064,0.128
AT4G35020,13.816,16.754,13.149,24.285,21.578,24.765
AT4G35025,0,0,0,0,0,0.068
AT4G35030,0.63,1.943,0.804,12.869,18.54,19.341
AT4G35040,10.814,15.426,12.745,15.767,17.266,17.829
AT4G35050,7.555,12.044,8.573,16.49,14.963,15.007
AT4G35060,1.963,2.062,0.94,5.895,4.719,2.849
AT4G35070,2.996,5.638,2.448,7.994,6.196,7.264
AT4G35080,11.284,13.337,10.562,28.348,25.348,25.28
AT4G35090,98.068,45.838,77.608,19.111,17.896,9.728
AT4G35100,151.797,248.165,141.285,277.664,351.731,205.95
AT4G35110,4.982,7.405,3.065,4.052,2.824,3.349
AT4G35120,0.024,0,0,0.013,0.026,0
AT4G35130,0.873,1.811,1.26,1.145,0.893,0.966
AT4G35140,6.642,7.193,5.84,7.884,6.309,7.359
AT4G35150,0,0.044,0,0.039,0,0
AT4G35160,0.175,0.468,0.372,62.953,86.99,59.507
AT4G35165,0.063,0.078,0.038,0.091,0.084,0.04
AT4G35170,0.584,0.794,0.306,0.472,0.129,0.161
AT4G35180,1.8,4.92,0.426,4.545,5.215,4.16
AT4G35190,0.515,0.304,0.305,15.781,3.827,7.969
AT4G35200,0.018,0,0,0.276,0.21,0.303
AT4G35210,0,0,0.014,0.053,0.123,0.015
AT4G35220,27.902,26.418,27.894,32.631,30.211,35.36
AT4G35230,34.265,50.104,37.182,41.056,40.072,41.047
AT4G35240,8.143,9.002,7.676,13.565,13.476,13.43
AT4G35250,71.642,35.736,70.921,4.231,2.178,3.902
AT4G35260,36.864,41.87,35.241,42.398,53.885,38.851
AT4G35270,3.783,4.704,4.638,7.697,3.023,6.119
AT4G35280,0,0,0,0,0,0
AT4G35290,1.618,3.222,2.467,6.538,7.349,8.005
AT4G35295,1.237,1.422,1.853,1.602,0.849,1.362
AT4G35300,21.997,17.795,20.533,68.918,65.161,71.969
AT4G35310,84.21,102.502,59.127,69.042,80.239,68.545
AT4G35320,13.614,29.164,14.51,36.09,55.745,48.258
AT4G35335,11.645,16.902,14.989,27.549,30.642,27.007
AT4G35350,5.267,11.837,7.907,49.763,108.339,40.461
AT4G35360,25.723,26.098,22.336,23.091,22.974,22.403
AT4G35370,0.012,0.054,0,0.023,0.013,0
AT4G35375,0,0,0,0.032,0,0
AT4G35380,0.512,0.394,0.219,6.93,3.122,3.555
AT4G35390,0.052,0.096,0.1,4.035,2.932,2.438
AT4G35410,8.479,12.678,9.93,19.847,19.671,21.498
AT4G35420,5.221,6.314,6.287,8.215,9.87,7.85
AT4G35430,0,0,0,0,0,0
AT4G35440,6.989,8.56,7.998,2.346,1.206,2.61
AT4G35450,152.12,221.881,188.172,47.752,47.399,45.562
AT4G35460,12.55,13.802,12.75,11.185,12.381,11.399
AT4G35470,26.635,31.2,24.63,16.721,18.764,16.782
AT4G35480,7.494,6.798,8.987,58.353,65.507,65.929
AT4G35485,0,0.204,0.286,1.996,1.715,2.407
AT4G35490,23.733,25.968,27.973,27.508,31.858,28.192
AT4G35500,3.979,5.022,2.795,14.828,20.876,20.717
AT4G35510,8.791,9.441,9.292,13.929,14.983,14.013
AT4G35519,0,0,0,0,0,0
AT4G35520,0.303,0.36,0.461,0.701,0.476,0.743
AT4G35530,5.757,7.211,5.729,9.667,9.552,10.144
AT4G35540,3.017,3.442,3.327,4.78,5.671,5.133
AT4G35550,8.893,12.535,8.845,20.382,27.838,24.944
AT4G35560,4.371,8.228,5.028,15.993,17.602,13.33
AT4G35570,36.474,51.051,38.787,82.183,76.982,80.269
AT4G35580,23.554,21.748,20.987,34.602,30.31,31.817
AT4G35590,0.275,0.67,0.175,2,1.725,2.437
AT4G35600,17.443,33.369,14.516,13.946,13.659,14.993
AT4G35610,0,0,0,0,0,0
AT4G35620,1.095,2.839,1.731,7.577,9.794,7.781
AT4G35630,52.391,36.747,39.645,144.196,124.58,121.06
AT4G35640,0.427,1.926,1.23,0.281,1.422,0.623
AT4G35650,0.008,0.021,0,0,0.069,0
AT4G35655,0.041,0.083,0,1.329,4.994,4.386
AT4G35660,0,0.011,0,0.058,0.027,0
AT4G35670,0,0,0,0,0,0
AT4G35680,0,0.014,0,0.238,0.415,0.091
AT4G35685,0.602,0.694,0.713,0.564,0.871,0.474
AT4G35690,0,0.062,0.039,1.671,0.299,0.235
AT4G35700,0,0,0,0,0.032,0.106
AT4G35710,0,0,0,0.019,0.018,0
AT4G35720,0.701,0.166,0.203,6.116,1.641,2.163
AT4G35725,0,0,0,0.028,0,0
AT4G35730,1.967,5.418,3.914,13.878,30.883,20.26
AT4G35733,0,0.013,0,0,0,0.026
AT4G35740,3.773,4.067,4.13,6.551,6.409,7.745
AT4G35750,207.726,107.605,137.669,173.997,123.18,153.963
AT4G35760,31.778,28.304,34.248,8.093,6.238,8.207
AT4G35770,289.9,11.302,232.999,3.496,0.393,2.68
AT4G35780,21.947,24.396,20.445,22.799,12.656,19.568
AT4G35783,1.012,2.285,1.894,1.64,0.616,0.537
AT4G35785,17.757,20.63,18.593,50.554,48.29,53.649
AT4G35790,51.148,42.184,40.301,75.919,60.72,66.314
AT4G35800,26.554,28.727,23.737,35.493,34.661,33.679
AT4G35810,0.114,0.443,0.124,0.012,0,0.011
AT4G35820,0,0,0,0.104,0,0.038
AT4G35830,235.271,107.469,175.416,148.402,133.943,132.094
AT4G35840,2.648,2.486,2.723,9.739,9.222,8.569
AT4G35850,18.644,20.794,19.624,33.371,30.873,27.049
AT4G35860,37.47,32.033,31.682,39.083,33.452,34.208
AT4G35870,4.646,5.198,4.931,6.269,5.853,5.48
AT4G35880,7.51,10.567,8.064,15.989,20.253,17.408
AT4G35890,17.438,17.285,16.568,25.091,23.007,22.913
AT4G35900,13.735,3.675,12.837,14.839,9.212,12.098
AT4G35905,8.189,6.849,8.521,10.646,9.908,11.356
AT4G35910,4.54,5.327,4.866,9.101,8.773,9.18
AT4G35920,11.489,16.465,14.046,34.386,37.851,36.281
AT4G35930,2.043,3.512,2.685,14.276,16.958,15.59
AT4G35940,5.669,6.343,5.916,12.673,11.693,10.619
AT4G35950,17.032,22.335,21.199,21.643,24.27,23.12
AT4G35970,0.929,1.467,1.227,13.845,16.788,16.645
AT4G35980,14.968,14.263,13.917,18.75,20.482,20.899
AT4G35985,1.486,3.406,2.019,18.608,39.966,38.571
AT4G35987,4.793,5.399,5.738,9.423,8.34,9.75
AT4G36000,0.114,0.059,0.18,11.219,5.966,10.891
AT4G36010,5.063,5.019,8.641,47.587,56.989,53.996
AT4G36020,9.603,8.793,12.259,22.751,26.065,24.343
AT4G36030,1.507,2.742,1.492,2.872,3.421,3.735
AT4G36040,202.176,36.675,72.947,76.421,45.798,54.44
AT4G36050,7.319,5.017,6.298,8.076,4.934,7.618
AT4G36060,0.543,0.374,0.731,6.09,4.247,7.049
AT4G36070,0.077,0.188,0.232,0.212,0.257,0.21
AT4G36080,4.877,5.777,3.996,8.776,8.51,7.674
AT4G36090,7.385,14.266,5.465,7.441,7.59,6.696
AT4G36100,0.042,0,0.014,0,0.06,0
AT4G36105,0.064,0.227,0.168,0.014,0.58,0.096
AT4G36110,0.908,4.08,1.322,0.164,0.545,0.209
AT4G36120,0.979,2.473,1.528,7.257,10.115,11.156
AT4G36130,66.62,82.866,74.498,134.885,149.356,117.35
AT4G36140,3.627,4.656,3.23,8.057,6.208,7.722
AT4G36150,3.34,8.649,2.606,5.34,3.93,3.392
AT4G36160,0.301,0.551,0.222,1.846,1.581,1.185
AT4G36170,0,0,0,0,0,0
AT4G36180,3.006,5.259,3.818,22.42,30.856,22.762
AT4G36190,25.618,24.501,26.451,29.196,29.826,35.403
AT4G36195,59.069,47.996,48.628,53.121,44.02,54.012
AT4G36210,61.571,59.406,46.089,39.934,30.191,34.267
AT4G36220,36.143,51.671,28.676,9.18,9.303,4.784
AT4G36230,1.994,3.114,2.933,2.77,3.664,3.027
AT4G36240,2.096,4.215,2.316,12.074,15.184,14.543
AT4G36250,33.453,44.697,35.653,6.637,4.205,4.151
AT4G36260,0.823,0.68,0.882,7.87,7.344,9.723
AT4G36270,1.55,2.871,2.23,6.056,7.763,9.436
AT4G36280,5.012,7.312,4.148,0.077,0.181,0.123
AT4G36290,6.555,7.271,6.277,10.951,11.163,11.319
AT4G36350,0.02,0.059,0.021,0.151,0.172,0.011
AT4G36360,17.64,29.806,23.036,93.078,128.277,98.046
AT4G36370,0,0,0,0,0,0
AT4G36380,0.989,1.081,1.22,16.058,10.403,9.551
AT4G36390,41.039,37.444,51.062,8.203,7.034,7.283
AT4G36400,14.601,13.842,12.797,11.377,9.574,10.485
AT4G36410,8.057,4.397,11.425,40.254,3.657,43.016
AT4G36420,21.827,28.95,25.866,31.721,32.681,26.95
AT4G36430,0.465,0.504,0.258,71.779,124.578,112.684
AT4G36440,16.176,14.035,16.373,21.25,19.785,20.624
AT4G36450,1.929,0.504,0.993,1.557,0.928,1.774
AT4G36460,0,0.035,0,0.087,0,0
AT4G36470,1.965,2.664,2.034,7.762,6.276,8.393
AT4G36480,13.626,11.715,11.817,15.798,16.101,14.278
AT4G36490,0.028,0.048,0.007,0.122,0.129,0.137
AT4G36500,84.467,122.995,116.434,95.242,99.313,104.258
AT4G36510,0,0,0,3.481,2.162,4.04
AT4G36515,16.401,16.917,17.865,21.76,21.775,26.846
AT4G36520,7.187,16.263,8.606,33.601,38.035,39.628
AT4G36530,50.635,37.247,47.608,2.267,2.009,2.798
AT4G36540,11.989,36.374,21.842,3.189,3.373,3.627
AT4G36550,5.465,10.2,7.856,8.529,9.074,12.229
AT4G36560,0,0.046,0,0,0.046,0
AT4G36570,2.011,4.755,5.967,27.296,3.591,74.573
AT4G36580,2.007,3.47,2.55,3.252,3.774,3.276
AT4G36590,0.116,0.348,0.344,0.038,0.114,0.092
AT4G36600,0.032,0.087,0.028,0.537,0.172,0.177
AT4G36610,0.254,0.139,0.096,22.558,34.829,18.538
AT4G36620,0.152,0.619,0.454,3.081,3.839,5.183
AT4G36630,14.903,11.99,13.286,18.329,16.383,17.365
AT4G36640,9.537,10.713,6.637,14.158,15.643,8.96
AT4G36650,5.142,5.241,4.476,13.257,14.893,16.277
AT4G36660,19.039,22.593,19.846,36.186,46.309,44.492
AT4G36670,51.152,17.038,19.085,27.599,14.469,17.77
AT4G36680,7.405,8.282,7.223,17.698,19.523,14.91
AT4G36690,56.808,51.142,59.987,87.575,65.269,81.578
AT4G36700,0.041,0.127,0,0.034,0.027,0.115
AT4G36710,3.513,9.004,5.19,43.769,48.54,62.466
AT4G36720,15.396,15.586,13.817,19.546,14.867,18.777
AT4G36730,56.687,59.777,50.476,48.319,52.18,55.049
AT4G36740,0.073,0.045,0.032,5.133,4.1,1.45
AT4G36750,16.573,18.29,15.659,21.936,25.246,20.213
AT4G36760,44.901,35.903,34.908,35.349,28.199,26.885
AT4G36770,0.121,0.258,0.194,0.045,0.083,0.049
AT4G36780,23.188,21.06,20.974,13.92,12.193,10.16
AT4G36790,11.213,8.343,8.316,12.795,7.459,9.454
AT4G36791,1.264,2.317,1.811,0.483,0.3,0.445
AT4G36795,1.583,2.057,1.548,7.156,4.599,6.871
AT4G36800,91.515,100.725,82.555,84.034,86.074,82.6
AT4G36810,43.344,55.243,49.239,13.83,13.257,12.086
AT4G36820,0.29,0.114,0.277,2.893,1.01,0.976
AT4G36830,0.471,0.41,0.528,4.669,3.029,3.033
AT4G36840,4.134,4.225,3.611,4.868,4.541,4.845
AT4G36850,147.97,1.273,71.944,6.963,1.388,8.376
AT4G36860,15.869,12.732,14.975,22.077,18.042,20.076
AT4G36870,13.938,11.59,14.074,3.217,1.28,1.491
AT4G36880,0.259,0.377,0.153,0.739,0.342,0.187
AT4G36890,11.535,13.575,11.483,22.117,24.295,19.595
AT4G36900,37.283,9.621,23.582,34.56,39.202,39.45
AT4G36910,13.033,16.491,13.483,5.679,6.289,5.075
AT4G36920,9.938,14.543,7.556,21.84,23.269,23.054
AT4G36925,0.062,0.059,0.044,0.263,0.242,0.152
AT4G36930,1.938,1.871,1.465,11.569,5.53,8.629
AT4G36940,18.781,18.18,19.944,20.07,19.053,20.288
AT4G36945,9.915,18.264,10.683,17.354,27.827,25.671
AT4G36950,5.358,3.898,9.574,16.993,14.182,21.123
AT4G36960,19.451,17.98,19.814,29.188,25.508,25.869
AT4G36970,37.164,29.835,45.786,9.468,8.912,8.276
AT4G36980,44.546,42.572,45.772,104.958,70.957,100.243
AT4G36990,42.262,46.165,23.022,112.854,93.275,98.931
AT4G37000,37.576,29.463,37.604,13.9,13.23,15.549
AT4G37010,2.492,4.493,0.867,22.405,11.438,11.572
AT4G37020,10.576,10.847,10.407,14.493,13.472,15.413
AT4G37022,0.895,1.108,1.161,0.747,0.213,0.203
AT4G37030,0.682,0.454,0.424,3.661,0.644,1.198
AT4G37040,38.443,42.35,46.996,9.999,9.724,10.284
AT4G37050,0.031,0.075,0.033,0.96,4.175,0.703
AT4G37060,0,0,0.01,0.276,0.416,0.026
AT4G37070,0.088,0.304,0.05,5.147,10.883,2.512
AT4G37080,8.31,18.147,13.484,21.527,26.553,24.849
AT4G37090,9.685,13.429,9.728,18.972,19.147,16.443
AT4G37095,4.303,5.206,4.494,16.073,14.94,19.19
AT4G37100,4.86,8.536,5.293,13.566,14.454,13.075
AT4G37110,5.288,6.369,6.149,9.754,9.955,9.398
AT4G37120,45.399,45.117,37.743,52.377,46.03,47.667
AT4G37130,5.566,5.574,5.695,9.154,10.269,8.804
AT4G37140,1.121,0.185,0.361,0.087,0.153,0.17
AT4G37150,1.953,0.793,0.51,6.517,5.572,5.568
AT4G37160,0.03,0.007,0.026,0.809,3.167,1.112
AT4G37170,0.73,1.435,0.735,1.553,1.537,1.17
AT4G37180,42.764,16.563,34.204,56.462,28.081,65.429
AT4G37190,12.672,6.719,8.466,15.963,9.539,13.867
AT4G37200,29.968,36.667,31.203,4.614,3.256,3.643
AT4G37210,12.032,13.6,11.32,24.757,27.523,26.199
AT4G37220,1.639,0.216,1.272,0.897,0.626,0.833
AT4G37230,0.175,0.035,0.262,0.088,0.072,0.106
AT4G37235,0.112,0.051,0.041,0.53,0.647,0.261
AT4G37240,11.364,14.674,19.766,4.686,10.031,4.392
AT4G37250,7.276,7.587,8.746,36.034,31.479,35.21
AT4G37260,145.83,82.471,206.174,184.907,197.585,218.721
AT4G37270,31.97,28.135,27.859,12.077,10.265,10.894
AT4G37280,14.464,16.591,16.251,20.089,20.324,20.138
AT4G37290,3.825,1.508,2.659,0.995,0.274,0.21
AT4G37295,0.13,0.656,0.021,0.497,1.758,0.115
AT4G37300,82.869,76.496,77.711,51.348,101.586,78.935
AT4G37310,25.982,25.917,17.962,1.266,0.957,0.839
AT4G37320,2.74,2.794,2.125,3.49,1.765,2.567
AT4G37330,11.496,11.278,13.498,8.57,7.005,6.532
AT4G37340,0.018,0.009,0,2.369,0.987,1.321
AT4G37360,0,0,0,0.01,0,0
AT4G37370,30.939,19.976,14.132,13.139,7.381,5.856
AT4G37380,2.379,3.161,3.509,1.42,1.67,1.84
AT4G37390,5.587,2.122,2.35,4.804,1.812,2.139
AT4G37400,0.9,1.557,1.221,14.55,24.378,21.954
AT4G37409,0.021,0.018,0.009,1.489,2.146,1.565
AT4G37410,3.693,1.144,1.667,221.437,230.677,193.907
AT4G37420,0.013,0.02,0.01,0.137,0.068,0.036
AT4G37430,8.012,5.188,3.028,16.319,19.272,18.364
AT4G37435,0,0,0,0,0,0
AT4G37440,21.687,30.241,19.962,20.108,14.378,15.813
AT4G37445,0.945,1.688,0.91,10.133,12.018,12.858
AT4G37450,9.551,25.159,13.17,39.524,95.956,54.29
AT4G37460,19.14,18.629,15.718,24.259,19.572,22.816
AT4G37470,42.052,46.465,31.848,4.664,4.931,4.958
AT4G37480,9.889,11.121,10.472,10.855,7.508,10.763
AT4G37483,0.07,0.254,0.075,0,0.136,0.205
AT4G37490,0.963,2.405,1.061,5.608,7.619,5.493
AT4G37500,0.031,0,0,0,0,0.042
AT4G37510,63.954,57.421,67.71,11.192,15.51,16.394
AT4G37520,34.382,28.7,18.182,40.619,22.68,25.46
AT4G37530,8.146,12.861,3.87,10.034,5.721,8.053
AT4G37540,2.755,6.309,2.694,24.299,24.143,21.912
AT4G37550,28.872,20.738,20.988,27.655,27.432,44.219
AT4G37560,17.207,29.106,13.886,0.741,0.391,0.695
AT4G37580,1.166,1.149,0.828,0.737,0.43,0.391
AT4G37590,9.5,15.307,12.752,25.14,28.488,26.076
AT4G37608,2.989,3.978,3.817,4.643,3.899,4.828
AT4G37610,28.986,16.125,51.857,59.345,90.906,56.869
AT4G37630,3.634,2.973,2.996,8.486,10.158,8.427
AT4G37640,15.683,38.947,12.934,31.29,41.012,33.505
AT4G37650,3.439,5.285,3.724,13.292,11.591,7.787
AT4G37660,9.126,11.925,11.032,16.239,17.822,19.529
AT4G37670,4.714,5.087,4.474,3.578,3.117,3.077
AT4G37680,25.426,19.897,23.251,22.418,22.376,22.583
AT4G37682,1.093,1.268,1.201,1.566,1.759,1.442
AT4G37685,1.918,2.952,2.967,3.461,2.883,4.342
AT4G37690,0.327,0.508,0.113,0.884,0.77,0.774
AT4G37700,0.151,0.255,0.349,4.867,6.768,2.245
AT4G37710,0.165,0.128,0.092,3.749,7.37,4.415
AT4G37720,0,0,0,0.231,0.237,0.337
AT4G37730,0.151,0.187,0.237,25.174,9.336,17.856
AT4G37740,2.264,2.749,2.039,2.782,2.645,1.966
AT4G37750,3.699,7.71,4.003,39.438,71.847,54.314
AT4G37760,16.573,9.889,12.652,0.71,0.742,0.814
AT4G37770,0.768,0.653,1.241,0.357,0.873,0.85
AT4G37780,0.16,0.012,0.044,11.402,17.354,14.156
AT4G37790,21.244,29.489,18.707,46.715,38.519,34.263
AT4G37800,10.043,55.848,16.886,149.533,396.589,218.877
AT4G37810,0.781,2.259,0.814,8.614,14.256,13.895
AT4G37820,14.96,24.469,15.539,24.676,24.437,27.842
AT4G37830,141.378,116.328,138.248,133.295,143.865,149.64
AT4G37840,0,0.009,0,0.035,0.01,0.039
AT4G37850,0.012,0,0,0.31,1.017,0.099
AT4G37860,0.033,0,0,0.429,0.108,0.265
AT4G37870,306.421,92.585,178.517,1013.857,282.879,533.199
AT4G37880,20.5,20.88,18.602,21.584,21.051,20.303
AT4G37890,0.695,0.844,1.049,11.618,12.516,9.252
AT4G37900,1.939,2.664,1.338,3.351,3.407,2.799
AT4G37910,37.763,52.933,45.854,57.003,72.369,49.324
AT4G37920,19.448,20.589,26.211,6.146,4.521,6.317
AT4G37925,44.133,89.612,76.964,0.031,0.015,0.03
AT4G37930,1057.408,960.047,1073.563,16.612,18.478,14.713
AT4G37940,0.046,0,0.019,14.098,9.904,11.209
AT4G37950,0,0,0,0.309,0.346,0.073
AT4G37970,1.367,1.595,1.539,28.608,24.341,27.779
AT4G37980,94.805,44.073,75.429,0.187,0.152,0.125
AT4G37990,11.321,4.624,3.577,0.43,0.008,0
AT4G38000,0.289,0.306,0.208,0.016,0,0
AT4G38005,0.12,0,0,0,0.074,0
AT4G38010,0.769,1.574,1.114,1.389,1.201,1.019
AT4G38020,10.798,9.927,8.658,3.47,2.164,2.963
AT4G38030,0.015,0,0,0.007,0.015,0
AT4G38040,12.838,14.636,13.598,17.874,18.7,17.377
AT4G38050,1.885,2.525,2.237,6.874,8.866,7.151
AT4G38060,11.347,12.562,9.797,15.266,8.69,7.123
