P1	Hybrid	P2	Zscore	Pvalue	Gamma	AAAA	AAAB	AABA	AABB	AABC	ABAA	ABAB	ABAC	ABBA	BAAA	ABBC	CABC	BACA	BCAA	ABCD
Arachis_hypogaea	Glycine_max	Medicago_truncatula	0.0	0.49999999949999996	nan	1570.0	70.0	60.0	33.0	8.0	44.0	33.0	7.0	45.0	282.0	28.0	12.0	20.0	14.0	3.0
Arachis_hypogaea	Medicago_truncatula	Glycine_max	-1.4759801482005093	0.9300253528003026	0.5	1570.0	60.0	70.0	33.0	8.0	44.0	45.0	12.0	33.0	282.0	20.0	7.0	28.0	14.0	3.0
Glycine_max	Arachis_hypogaea	Medicago_truncatula	0.0	0.49999999949999996	nan	1570.0	70.0	44.0	33.0	7.0	60.0	33.0	8.0	45.0	282.0	28.0	12.0	14.0	20.0	3.0
Arachis_hypogaea	Glycine_max	Trifolium_pratense	-99999.9	1.0	-0.49999999999999994	1577.0	64.0	51.0	42.0	8.0	54.0	27.0	3.0	22.0	309.0	25.0	9.0	12.0	25.0	4.0
Arachis_hypogaea	Trifolium_pratense	Glycine_max	0.7707715720484459	0.22042110472162224	0.2	1577.0	51.0	64.0	42.0	8.0	54.0	22.0	9.0	27.0	309.0	12.0	3.0	25.0	25.0	4.0
Glycine_max	Arachis_hypogaea	Trifolium_pratense	-2.312314716145339	0.9896198527714778	0.5714285714285715	1577.0	64.0	54.0	27.0	3.0	51.0	42.0	8.0	22.0	309.0	25.0	9.0	25.0	12.0	4.0
Arachis_hypogaea	Medicago_truncatula	Trifolium_pratense	-99999.9	1.0	-3.6666666666666665	1575.0	55.0	52.0	49.0	10.0	51.0	35.0	15.0	24.0	292.0	19.0	9.0	20.0	23.0	0.0
Arachis_hypogaea	Trifolium_pratense	Medicago_truncatula	1.5241340900195175	0.06373763187899206	0.3055555555555556	1575.0	52.0	55.0	49.0	10.0	51.0	24.0	9.0	35.0	292.0	20.0	15.0	19.0	23.0	0.0
Medicago_truncatula	Arachis_hypogaea	Trifolium_pratense	-1.9398070236612053	0.9737984950301264	0.6410256410256411	1575.0	55.0	51.0	35.0	15.0	52.0	49.0	10.0	24.0	292.0	19.0	9.0	23.0	20.0	0.0
Arachis_ipaensis	Glycine_max	Medicago_truncatula	-0.8780385204732567	0.8100386298197427	0.4666666666666667	1572.0	58.0	73.0	35.0	5.0	42.0	43.0	9.0	36.0	273.0	26.0	8.0	25.0	21.0	3.0
Arachis_ipaensis	Medicago_truncatula	Glycine_max	-0.10975481505915716	0.5436981371652592	1.1666666666666667	1572.0	73.0	58.0	35.0	5.0	42.0	36.0	8.0	43.0	273.0	25.0	9.0	26.0	21.0	3.0
Glycine_max	Arachis_ipaensis	Medicago_truncatula	0.1254340743533225	0.450089918408044	0.1111111111111111	1572.0	58.0	42.0	43.0	9.0	73.0	35.0	5.0	36.0	273.0	26.0	8.0	21.0	25.0	3.0
Arachis_ipaensis	Glycine_max	Trifolium_pratense	-99999.9	1.0	-0.07142857142857142	1568.0	62.0	49.0	55.0	9.0	62.0	25.0	7.0	23.0	288.0	24.0	9.0	12.0	32.0	4.0
Arachis_ipaensis	Trifolium_pratense	Glycine_max	0.2964221194246828	0.3834539354477211	0.058823529411764705	1568.0	49.0	62.0	55.0	9.0	62.0	23.0	9.0	25.0	288.0	12.0	7.0	24.0	32.0	4.0
Glycine_max	Arachis_ipaensis	Trifolium_pratense	-4.446331791370243	0.999995628780588	0.5161290322580646	1568.0	62.0	62.0	25.0	7.0	49.0	55.0	9.0	23.0	288.0	24.0	9.0	32.0	12.0	4.0
Arachis_ipaensis	Medicago_truncatula	Trifolium_pratense	1.8230703954081455	0.03414630851370992	0.325	1572.0	73.0	45.0	48.0	5.0	54.0	21.0	11.0	34.0	284.0	23.0	6.0	20.0	32.0	1.0
Arachis_ipaensis	Trifolium_pratense	Medicago_truncatula	-99999.9	1.0	-13.000000000000007	1572.0	45.0	73.0	48.0	5.0	54.0	34.0	6.0	21.0	284.0	20.0	11.0	23.0	32.0	1.0
Medicago_truncatula	Arachis_ipaensis	Trifolium_pratense	-1.9633065796703113	0.9751947884108778	0.3414634146341463	1572.0	73.0	54.0	21.0	11.0	45.0	48.0	5.0	34.0	284.0	23.0	6.0	32.0	20.0	1.0
Glycine_max	Medicago_truncatula	Trifolium_pratense	-0.5990400826057645	0.7254269697287914	0.8529411764705882	1568.0	46.0	62.0	39.0	9.0	58.0	44.0	15.0	15.0	303.0	11.0	8.0	28.0	22.0	1.0
Glycine_max	Trifolium_pratense	Medicago_truncatula	2.875392396507669	0.0020176940321918746	0.5471698113207547	1568.0	62.0	46.0	39.0	9.0	58.0	15.0	8.0	44.0	303.0	28.0	15.0	11.0	22.0	1.0
Medicago_truncatula	Glycine_max	Trifolium_pratense	-99999.9	1.0	1.263157894736842	1568.0	46.0	58.0	44.0	15.0	62.0	39.0	9.0	15.0	303.0	11.0	8.0	22.0	28.0	1.0
Glycine_max	Arachis_hypogaea	Arachis_duranensis	-99999.9	1.0	-0.07777777777777777	1621.0	61.0	102.0	120.0	15.0	79.0	23.0	5.0	16.0	128.0	10.0	8.0	12.0	39.0	2.0
Glycine_max	Arachis_duranensis	Arachis_hypogaea	1.1422426513266295	0.12667664085157782	0.06306306306306306	1621.0	102.0	61.0	120.0	15.0	79.0	16.0	8.0	23.0	128.0	12.0	5.0	10.0	39.0	2.0
Arachis_hypogaea	Glycine_max	Arachis_duranensis	-15.828219596954728	1.0	0.5174129353233832	1621.0	61.0	79.0	23.0	5.0	102.0	120.0	15.0	16.0	128.0	10.0	8.0	39.0	12.0	2.0
Glycine_max	Arachis_hypogaea	Arachis_ipaensis	-99999.9	1.0	-0.06896551724137931	1619.0	63.0	104.0	116.0	17.0	79.0	23.0	5.0	17.0	126.0	11.0	8.0	12.0	39.0	2.0
Glycine_max	Arachis_ipaensis	Arachis_hypogaea	0.9667086046951756	0.1668448589944459	0.05714285714285715	1619.0	104.0	63.0	116.0	17.0	79.0	17.0	8.0	23.0	126.0	12.0	5.0	11.0	39.0	2.0
Arachis_hypogaea	Glycine_max	Arachis_ipaensis	-14.983983372775217	1.0	0.515625	1619.0	63.0	79.0	23.0	5.0	104.0	116.0	17.0	17.0	126.0	11.0	8.0	39.0	12.0	2.0
Glycine_max	Arachis_hypogaea	Trifolium_pratense	-0.9850124824257946	0.8376910261285662	0.5625000000000001	1576.0	106.0	188.0	31.0	18.0	54.0	38.0	15.0	29.0	114.0	11.0	12.0	30.0	11.0	8.0
Glycine_max	Trifolium_pratense	Arachis_hypogaea	0.28143213783594184	0.38918955105456776	0.8181818181818182	1576.0	188.0	106.0	31.0	18.0	54.0	29.0	12.0	38.0	114.0	30.0	15.0	11.0	11.0	8.0
Arachis_hypogaea	Glycine_max	Trifolium_pratense	-99999.9	1.0	-0.39999999999999997	1576.0	106.0	54.0	38.0	15.0	188.0	31.0	18.0	29.0	114.0	11.0	12.0	11.0	30.0	8.0
Glycine_max	Arachis_hypogaea	Medicago_truncatula	-0.4377999501141572	0.6692343147443243	0.37499999999999994	1579.0	103.0	197.0	29.0	11.0	63.0	34.0	10.0	31.0	112.0	11.0	14.0	31.0	7.0	9.0
Glycine_max	Medicago_truncatula	Arachis_hypogaea	-0.17511998004566318	0.5695073157200015	3.0	1579.0	197.0	103.0	29.0	11.0	63.0	31.0	14.0	34.0	112.0	31.0	10.0	11.0	7.0	9.0
Arachis_hypogaea	Glycine_max	Medicago_truncatula	0.29186663340943897	0.3851943652520424	0.28571428571428575	1579.0	103.0	63.0	34.0	10.0	197.0	29.0	11.0	31.0	112.0	11.0	14.0	7.0	31.0	9.0
Glycine_max	Arachis_duranensis	Arachis_ipaensis	0.9514150930557081	0.17069684151301256	0.005235602094240837	1719.0	4.0	4.0	190.0	2.0	103.0	0.0	0.0	1.0	161.0	1.0	0.0	0.0	54.0	2.0
Glycine_max	Arachis_ipaensis	Arachis_duranensis	-99999.9	1.0	-0.005319148936170213	1719.0	4.0	4.0	190.0	2.0	103.0	1.0	0.0	0.0	161.0	0.0	0.0	1.0	54.0	2.0
Arachis_duranensis	Glycine_max	Arachis_ipaensis	-179.8174525875275	1.0	0.49868073878627966	1719.0	4.0	103.0	0.0	0.0	4.0	190.0	2.0	1.0	161.0	1.0	0.0	54.0	0.0	2.0
Glycine_max	Arachis_duranensis	Trifolium_pratense	-99999.9	1.0	1.25	1621.0	102.0	143.0	33.0	20.0	57.0	32.0	14.0	27.0	124.0	12.0	11.0	26.0	11.0	8.0
Glycine_max	Trifolium_pratense	Arachis_duranensis	0.669632847957538	0.2515458686381904	0.45454545454545453	1621.0	143.0	102.0	33.0	20.0	57.0	27.0	11.0	32.0	124.0	26.0	14.0	12.0	11.0	8.0
Arachis_duranensis	Glycine_max	Trifolium_pratense	-0.13392656959150764	0.5532697112746365	0.8571428571428571	1621.0	102.0	57.0	32.0	14.0	143.0	33.0	20.0	27.0	124.0	12.0	11.0	11.0	26.0	8.0
Glycine_max	Arachis_duranensis	Medicago_truncatula	0.42767229810182816	0.33444489722194914	0.5714285714285715	1625.0	98.0	151.0	30.0	15.0	67.0	27.0	9.0	31.0	120.0	12.0	10.0	30.0	8.0	8.0
Glycine_max	Medicago_truncatula	Arachis_duranensis	-0.1425574327006092	0.5566801649053885	0.8	1625.0	151.0	98.0	30.0	15.0	67.0	31.0	10.0	27.0	120.0	30.0	9.0	12.0	8.0	8.0
Arachis_duranensis	Glycine_max	Medicago_truncatula	-0.10691807452545692	0.5425730655842547	-0.49999999999999994	1625.0	98.0	67.0	27.0	9.0	151.0	30.0	15.0	31.0	120.0	12.0	10.0	8.0	30.0	8.0
Glycine_max	Arachis_ipaensis	Trifolium_pratense	0.0	0.49999999949999996	nan	1620.0	103.0	144.0	32.0	20.0	58.0	32.0	14.0	26.0	123.0	12.0	11.0	27.0	10.0	9.0
Glycine_max	Trifolium_pratense	Arachis_ipaensis	0.7494147482526583	0.22680356430147508	0.5	1620.0	144.0	103.0	32.0	20.0	58.0	26.0	11.0	32.0	123.0	27.0	14.0	12.0	10.0	9.0
Arachis_ipaensis	Glycine_max	Trifolium_pratense	0.0	0.49999999949999996	nan	1620.0	103.0	58.0	32.0	14.0	144.0	32.0	20.0	26.0	123.0	12.0	11.0	10.0	27.0	9.0
Glycine_max	Arachis_ipaensis	Medicago_truncatula	0.15416576335429333	0.43873950460513345	0.6666666666666666	1624.0	99.0	152.0	28.0	16.0	68.0	27.0	9.0	29.0	120.0	12.0	11.0	30.0	7.0	9.0
Glycine_max	Medicago_truncatula	Arachis_ipaensis	-0.15416576335429333	0.5612604953948666	0.6666666666666666	1624.0	152.0	99.0	28.0	16.0	68.0	29.0	11.0	27.0	120.0	30.0	9.0	12.0	7.0	9.0
Arachis_ipaensis	Glycine_max	Medicago_truncatula	-0.07708288167714666	0.5307212622966164	-inf	1624.0	99.0	68.0	27.0	9.0	152.0	28.0	16.0	29.0	120.0	12.0	11.0	7.0	30.0	9.0
Glycine_max	Trifolium_pratense	Medicago_truncatula	1.0163056453603803	0.1547419466897182	0.06097560975609756	1721.0	43.0	55.0	87.0	13.0	83.0	10.0	2.0	15.0	160.0	7.0	10.0	7.0	26.0	2.0
Glycine_max	Medicago_truncatula	Trifolium_pratense	-99999.9	1.0	-0.0746268656716418	1721.0	55.0	43.0	87.0	13.0	83.0	15.0	10.0	10.0	160.0	7.0	2.0	7.0	26.0	2.0
Trifolium_pratense	Glycine_max	Medicago_truncatula	-14.634801293189474	1.0	0.48322147651006714	1721.0	43.0	83.0	10.0	2.0	55.0	87.0	13.0	15.0	160.0	7.0	10.0	26.0	7.0	2.0
Arachis_hypogaea	Arachis_duranensis	Arachis_ipaensis	1.6073573060531918	0.05398800234919909	0.04444444444444444	1706.0	3.0	1.0	87.0	1.0	125.0	1.0	0.0	5.0	291.0	3.0	0.0	0.0	38.0	1.0
Arachis_hypogaea	Arachis_ipaensis	Arachis_duranensis	-99999.9	1.0	-0.05128205128205129	1706.0	1.0	3.0	87.0	1.0	125.0	5.0	0.0	1.0	291.0	0.0	0.0	3.0	38.0	1.0
Arachis_duranensis	Arachis_hypogaea	Arachis_ipaensis	-32.950824774090414	1.0	0.48809523809523814	1706.0	3.0	125.0	1.0	0.0	1.0	87.0	1.0	5.0	291.0	3.0	0.0	38.0	0.0	1.0
Arachis_hypogaea	Arachis_duranensis	Trifolium_pratense	1.6130655254429136	0.05336513197728632	0.911504424778761	1576.0	124.0	54.0	25.0	10.0	102.0	15.0	9.0	118.0	129.0	40.0	9.0	12.0	14.0	4.0
Arachis_hypogaea	Trifolium_pratense	Arachis_duranensis	-15.001509386619096	1.0	0.5255102040816326	1576.0	54.0	124.0	25.0	10.0	102.0	118.0	9.0	15.0	129.0	12.0	9.0	40.0	14.0	4.0
Arachis_duranensis	Arachis_hypogaea	Trifolium_pratense	-1.456457222001854	0.9273668249555398	1.1204819277108433	1576.0	124.0	102.0	15.0	9.0	54.0	25.0	10.0	118.0	129.0	40.0	9.0	14.0	12.0	4.0
Arachis_hypogaea	Arachis_duranensis	Medicago_truncatula	1.3568037273776066	0.08742185348178033	0.9310344827586207	1586.0	114.0	56.0	22.0	11.0	106.0	14.0	6.0	122.0	124.0	41.0	14.0	10.0	12.0	3.0
Arachis_hypogaea	Medicago_truncatula	Arachis_duranensis	-16.960046592220092	1.0	0.5192307692307693	1586.0	56.0	114.0	22.0	11.0	106.0	122.0	14.0	14.0	124.0	10.0	6.0	41.0	12.0	3.0
Arachis_duranensis	Arachis_hypogaea	Medicago_truncatula	-1.256299747571858	0.89549627460221	1.0869565217391304	1586.0	114.0	106.0	14.0	6.0	56.0	22.0	11.0	122.0	124.0	41.0	14.0	12.0	10.0	3.0
Arachis_hypogaea	Arachis_ipaensis	Trifolium_pratense	1.6139322046832851	0.05327106152807626	0.9090909090909091	1574.0	124.0	56.0	25.0	10.0	104.0	15.0	10.0	115.0	127.0	39.0	10.0	14.0	13.0	5.0
Arachis_hypogaea	Trifolium_pratense	Arachis_ipaensis	-14.525389842149568	1.0	0.5263157894736842	1574.0	56.0	124.0	25.0	10.0	104.0	115.0	10.0	15.0	127.0	14.0	10.0	39.0	13.0	5.0
Arachis_ipaensis	Arachis_hypogaea	Trifolium_pratense	-1.4525389842149568	0.926824058599673	1.125	1574.0	124.0	104.0	15.0	10.0	56.0	25.0	10.0	115.0	127.0	39.0	10.0	13.0	14.0	5.0
Arachis_hypogaea	Arachis_ipaensis	Medicago_truncatula	1.1720653828292287	0.12058546422109406	0.9363636363636364	1584.0	114.0	58.0	22.0	11.0	108.0	15.0	6.0	118.0	122.0	41.0	16.0	11.0	11.0	4.0
Arachis_hypogaea	Medicago_truncatula	Arachis_ipaensis	-16.07403953594371	1.0	0.5175879396984924	1584.0	58.0	114.0	22.0	11.0	108.0	118.0	16.0	15.0	122.0	11.0	6.0	41.0	11.0	4.0
Arachis_ipaensis	Arachis_hypogaea	Medicago_truncatula	-1.092410453899087	0.8626735928764585	1.0786516853932584	1584.0	114.0	108.0	15.0	6.0	58.0	22.0	11.0	118.0	122.0	41.0	16.0	11.0	11.0	4.0
Arachis_hypogaea	Trifolium_pratense	Medicago_truncatula	0.5842191500244579	0.2795363975470274	0.03488372093023256	1590.0	40.0	52.0	95.0	12.0	214.0	12.0	3.0	15.0	133.0	8.0	13.0	3.0	45.0	6.0
Arachis_hypogaea	Medicago_truncatula	Trifolium_pratense	-99999.9	1.0	-0.03896103896103896	1590.0	52.0	40.0	95.0	12.0	214.0	15.0	13.0	12.0	133.0	3.0	3.0	8.0	45.0	6.0
Trifolium_pratense	Arachis_hypogaea	Medicago_truncatula	-15.579177333985534	1.0	0.49079754601226994	1590.0	40.0	214.0	12.0	3.0	52.0	95.0	12.0	15.0	133.0	8.0	13.0	45.0	3.0	6.0
Arachis_duranensis	Arachis_ipaensis	Trifolium_pratense	0.0	0.49999999949999996	nan	1675.0	147.0	3.0	0.0	1.0	3.0	0.0	2.0	176.0	165.0	64.0	2.0	3.0	0.0	0.0
Arachis_duranensis	Trifolium_pratense	Arachis_ipaensis	-556.5608681895716	1.0	0.5	1675.0	3.0	147.0	0.0	1.0	3.0	176.0	2.0	0.0	165.0	3.0	2.0	64.0	0.0	0.0
Arachis_ipaensis	Arachis_duranensis	Trifolium_pratense	0.0	0.49999999949999996	nan	1675.0	147.0	3.0	0.0	2.0	3.0	0.0	1.0	176.0	165.0	64.0	2.0	0.0	3.0	0.0
Arachis_duranensis	Arachis_ipaensis	Medicago_truncatula	-0.9462562806349055	0.82799106805045	1.0054347826086956	1689.0	133.0	3.0	0.0	1.0	3.0	1.0	1.0	186.0	155.0	64.0	3.0	2.0	0.0	0.0
Arachis_duranensis	Medicago_truncatula	Arachis_ipaensis	-176.00366819809227	1.0	0.49865229110512127	1689.0	3.0	133.0	0.0	1.0	3.0	186.0	3.0	1.0	155.0	2.0	1.0	64.0	0.0	0.0
Arachis_ipaensis	Arachis_duranensis	Medicago_truncatula	0.9513711794491481	0.17070798337838755	0.9946524064171123	1689.0	133.0	3.0	1.0	1.0	3.0	0.0	1.0	186.0	155.0	64.0	3.0	0.0	2.0	0.0
Arachis_duranensis	Trifolium_pratense	Medicago_truncatula	0.9467755606250847	0.1718765677865408	0.06493506493506494	1638.0	40.0	54.0	84.0	10.0	166.0	12.0	3.0	17.0	142.0	9.0	9.0	4.0	47.0	6.0
Arachis_duranensis	Medicago_truncatula	Trifolium_pratense	-99999.9	1.0	-0.08064516129032258	1638.0	54.0	40.0	84.0	10.0	166.0	17.0	9.0	12.0	142.0	4.0	3.0	9.0	47.0	6.0
Trifolium_pratense	Arachis_duranensis	Medicago_truncatula	-12.686792512376133	1.0	0.48201438848920863	1638.0	40.0	166.0	12.0	3.0	54.0	84.0	10.0	17.0	142.0	9.0	9.0	47.0	4.0	6.0
Arachis_ipaensis	Trifolium_pratense	Medicago_truncatula	0.979969419840863	0.16355060898293905	0.0641025641025641	1637.0	41.0	55.0	84.0	10.0	167.0	11.0	3.0	16.0	140.0	9.0	9.0	4.0	49.0	6.0
Arachis_ipaensis	Medicago_truncatula	Trifolium_pratense	-99999.9	1.0	-0.07936507936507936	1637.0	55.0	41.0	84.0	10.0	167.0	16.0	9.0	11.0	140.0	4.0	3.0	9.0	49.0	6.0
Trifolium_pratense	Arachis_ipaensis	Medicago_truncatula	-13.32758410983575	1.0	0.48226950354609927	1637.0	41.0	167.0	11.0	3.0	55.0	84.0	10.0	16.0	140.0	9.0	9.0	49.0	4.0	6.0
Arachis_duranensis	Arachis_hypogaea	Arachis_ipaensis	0.0	0.49999999949999996	nan	1853.0	13.0	0.0	0.0	0.0	4.0	0.0	0.0	8.0	321.0	3.0	0.0	0.0	0.0	0.0
Arachis_duranensis	Arachis_ipaensis	Arachis_hypogaea	-25.298221281346855	1.0	0.5	1853.0	0.0	13.0	0.0	0.0	4.0	8.0	0.0	0.0	321.0	0.0	0.0	3.0	0.0	0.0
Arachis_hypogaea	Arachis_duranensis	Arachis_ipaensis	0.0	0.49999999949999996	nan	1853.0	13.0	4.0	0.0	0.0	0.0	0.0	0.0	8.0	321.0	3.0	0.0	0.0	0.0	0.0
Arachis_duranensis	Arachis_hypogaea	Glycine_max	0.0	0.49999999949999996	nan	1490.0	120.0	0.0	0.0	0.0	4.0	0.0	0.0	132.0	135.0	24.0	0.0	0.0	0.0	0.0
Arachis_duranensis	Glycine_max	Arachis_hypogaea	-417.420651142238	1.0	0.5	1490.0	0.0	120.0	0.0	0.0	4.0	132.0	0.0	0.0	135.0	0.0	0.0	24.0	0.0	0.0
Arachis_hypogaea	Arachis_duranensis	Glycine_max	0.0	0.49999999949999996	nan	1490.0	120.0	4.0	0.0	0.0	0.0	0.0	0.0	132.0	135.0	24.0	0.0	0.0	0.0	0.0
Arachis_duranensis	Arachis_hypogaea	Trifolium_pratense	0.0	0.49999999949999996	nan	908.0	61.0	0.0	0.0	0.0	2.0	0.0	0.0	104.0	52.0	16.0	0.0	0.0	0.0	0.0
Arachis_duranensis	Trifolium_pratense	Arachis_hypogaea	-328.87687665752077	1.0	0.5	908.0	0.0	61.0	0.0	0.0	2.0	104.0	0.0	0.0	52.0	0.0	0.0	16.0	0.0	0.0
Arachis_hypogaea	Arachis_duranensis	Trifolium_pratense	0.0	0.49999999949999996	nan	908.0	61.0	2.0	0.0	0.0	0.0	0.0	0.0	104.0	52.0	16.0	0.0	0.0	0.0	0.0
Arachis_duranensis	Arachis_hypogaea	Medicago_truncatula	0.0	0.49999999949999996	nan	905.0	64.0	0.0	0.0	0.0	2.0	0.0	0.0	101.0	55.0	16.0	0.0	0.0	0.0	0.0
Arachis_duranensis	Medicago_truncatula	Arachis_hypogaea	-319.39004367706076	1.0	0.5	905.0	0.0	64.0	0.0	0.0	2.0	101.0	0.0	0.0	55.0	0.0	0.0	16.0	0.0	0.0
Arachis_hypogaea	Arachis_duranensis	Medicago_truncatula	0.0	0.49999999949999996	nan	905.0	64.0	2.0	0.0	0.0	0.0	0.0	0.0	101.0	55.0	16.0	0.0	0.0	0.0	0.0
Arachis_duranensis	Arachis_ipaensis	Glycine_max	1.6536912539439326	0.04909511382460696	0.9621212121212122	1549.0	118.0	6.0	7.0	0.0	9.0	2.0	0.0	129.0	138.0	24.0	4.0	0.0	0.0	0.0
Arachis_duranensis	Glycine_max	Arachis_ipaensis	-40.35006659623195	1.0	0.5100401606425703	1549.0	6.0	118.0	7.0	0.0	9.0	129.0	4.0	2.0	138.0	0.0	0.0	24.0	0.0	0.0
Arachis_ipaensis	Arachis_duranensis	Glycine_max	-1.5885852990642502	0.9439229722314482	1.0427350427350428	1549.0	118.0	9.0	2.0	0.0	6.0	7.0	0.0	129.0	138.0	24.0	4.0	0.0	0.0	0.0
Arachis_duranensis	Arachis_ipaensis	Trifolium_pratense	0.5689727351438806	0.2846872858328413	0.98989898989899	903.0	59.0	5.0	2.0	0.0	5.0	1.0	0.0	99.0	51.0	16.0	2.0	0.0	0.0	0.0
Arachis_duranensis	Trifolium_pratense	Arachis_ipaensis	-55.19035530895642	1.0	0.5025641025641026	903.0	5.0	59.0	2.0	0.0	5.0	99.0	2.0	1.0	51.0	0.0	0.0	16.0	0.0	0.0
Arachis_ipaensis	Arachis_duranensis	Trifolium_pratense	-0.5631668909077185	0.7133394100932711	1.0104166666666667	903.0	59.0	5.0	1.0	0.0	5.0	2.0	0.0	99.0	51.0	16.0	2.0	0.0	0.0	0.0
Arachis_duranensis	Arachis_ipaensis	Medicago_truncatula	0.9878711030847022	0.16160789481856064	0.979381443298969	901.0	61.0	4.0	3.0	0.0	5.0	1.0	0.0	96.0	54.0	16.0	2.0	0.0	0.0	0.0
Arachis_duranensis	Medicago_truncatula	Arachis_ipaensis	-45.93600629343872	1.0	0.5053191489361702	901.0	4.0	61.0	3.0	0.0	5.0	96.0	2.0	1.0	54.0	0.0	0.0	16.0	0.0	0.0
Arachis_ipaensis	Arachis_duranensis	Medicago_truncatula	-0.9670738167039719	0.8332464362412022	1.021978021978022	901.0	61.0	5.0	1.0	0.0	4.0	3.0	0.0	96.0	54.0	16.0	2.0	0.0	0.0	0.0
Arachis_duranensis	Glycine_max	Trifolium_pratense	0.4392555436415543	0.3302382223611283	0.9230769230769231	821.0	48.0	65.0	12.0	0.0	65.0	10.0	5.0	34.0	37.0	6.0	7.0	4.0	5.0	0.0
Arachis_duranensis	Trifolium_pratense	Glycine_max	-4.831810980057095	0.9999993226133129	0.5217391304347826	821.0	65.0	48.0	12.0	0.0	65.0	34.0	7.0	10.0	37.0	4.0	5.0	6.0	5.0	0.0
Glycine_max	Arachis_duranensis	Trifolium_pratense	-0.402650915004758	0.6563974277465392	1.1	821.0	48.0	65.0	10.0	5.0	65.0	12.0	0.0	34.0	37.0	6.0	7.0	5.0	4.0	0.0
Arachis_duranensis	Glycine_max	Medicago_truncatula	0.2330064142977599	0.4078782590074841	0.96	818.0	51.0	65.0	10.0	2.0	64.0	9.0	7.0	33.0	40.0	4.0	6.0	5.0	4.0	1.0
Arachis_duranensis	Medicago_truncatula	Glycine_max	-5.35914752884848	0.9999999581004954	0.5106382978723404	818.0	65.0	51.0	10.0	2.0	64.0	33.0	6.0	9.0	40.0	5.0	7.0	4.0	4.0	1.0
Glycine_max	Arachis_duranensis	Medicago_truncatula	-0.2232978137020199	0.5883480948091226	1.0454545454545454	818.0	51.0	64.0	9.0	7.0	65.0	10.0	2.0	33.0	40.0	4.0	6.0	4.0	5.0	1.0
Arachis_duranensis	Trifolium_pratense	Medicago_truncatula	-99999.9	1.0	-0.024390243902439025	893.0	15.0	12.0	47.0	2.0	94.0	5.0	7.0	4.0	48.0	0.0	5.0	2.0	8.0	1.0
Arachis_duranensis	Medicago_truncatula	Trifolium_pratense	0.334463790224395	0.3690148728810383	0.022727272727272724	893.0	12.0	15.0	47.0	2.0	94.0	4.0	5.0	5.0	48.0	2.0	7.0	0.0	8.0	1.0
Trifolium_pratense	Arachis_duranensis	Medicago_truncatula	-14.04747918942459	1.0	0.5058823529411764	893.0	15.0	94.0	5.0	7.0	12.0	47.0	2.0	4.0	48.0	0.0	5.0	8.0	2.0	1.0
Arachis_hypogaea	Arachis_ipaensis	Glycine_max	1.405358823422249	0.07995735577006902	0.9682539682539683	1488.0	114.0	6.0	6.0	0.0	5.0	2.0	0.0	124.0	133.0	24.0	3.0	0.0	0.0	0.0
Arachis_hypogaea	Glycine_max	Arachis_ipaensis	-41.45808529095628	1.0	0.5083333333333333	1488.0	6.0	114.0	6.0	0.0	5.0	124.0	3.0	2.0	133.0	0.0	0.0	24.0	0.0	0.0
Arachis_ipaensis	Arachis_hypogaea	Glycine_max	-1.3592814849493884	0.9129712339144896	1.0350877192982457	1488.0	114.0	5.0	2.0	0.0	6.0	6.0	0.0	124.0	133.0	24.0	3.0	0.0	0.0	0.0
Arachis_hypogaea	Arachis_ipaensis	Trifolium_pratense	0.5689727351438806	0.2846872858328413	0.98989898989899	905.0	59.0	5.0	2.0	0.0	3.0	1.0	0.0	99.0	51.0	16.0	2.0	0.0	0.0	0.0
Arachis_hypogaea	Trifolium_pratense	Arachis_ipaensis	-55.19035530895642	1.0	0.5025641025641026	905.0	5.0	59.0	2.0	0.0	3.0	99.0	2.0	1.0	51.0	0.0	0.0	16.0	0.0	0.0
Arachis_ipaensis	Arachis_hypogaea	Trifolium_pratense	-0.5631668909077185	0.7133394100932711	1.0104166666666667	905.0	59.0	3.0	1.0	0.0	5.0	2.0	0.0	99.0	51.0	16.0	2.0	0.0	0.0	0.0
Arachis_hypogaea	Arachis_ipaensis	Medicago_truncatula	0.9878711030847022	0.16160789481856064	0.979381443298969	903.0	61.0	4.0	3.0	0.0	3.0	1.0	0.0	96.0	54.0	16.0	2.0	0.0	0.0	0.0
Arachis_hypogaea	Medicago_truncatula	Arachis_ipaensis	-45.93600629343872	1.0	0.5053191489361702	903.0	4.0	61.0	3.0	0.0	3.0	96.0	2.0	1.0	54.0	0.0	0.0	16.0	0.0	0.0
Arachis_ipaensis	Arachis_hypogaea	Medicago_truncatula	-0.9670738167039719	0.8332464362412022	1.021978021978022	903.0	61.0	3.0	1.0	0.0	4.0	3.0	0.0	96.0	54.0	16.0	2.0	0.0	0.0	0.0
Arachis_hypogaea	Glycine_max	Trifolium_pratense	0.4392555436415543	0.3302382223611283	0.9230769230769231	823.0	48.0	65.0	12.0	0.0	63.0	10.0	5.0	34.0	37.0	6.0	7.0	4.0	5.0	0.0
Arachis_hypogaea	Trifolium_pratense	Glycine_max	-4.831810980057095	0.9999993226133129	0.5217391304347826	823.0	65.0	48.0	12.0	0.0	63.0	34.0	7.0	10.0	37.0	4.0	5.0	6.0	5.0	0.0
